xnum,bias,var,mse,ci_coverage,ci_width,parameter,data_type,data_seed,model,ntrain,ntest,job,run,mcmc_strategy,apply_jitter,ig_a,ig_b
2,-2.7755575615628915e-18,0.01792537614999208,0.03256498527856963,1,0.43144791177455033,scale,gaussian,31,ptm-iwls-nuts,250,5000,010j-ptm-iwls-nuts-ig1_005,20251213-120715,iwls-nuts,FALSE,1,0.005
3,1.0880185641326535e-17,0.017320848329417,0.01937800650894542,1,0.4194440521481249,scale,gaussian,31,ptm-iwls-nuts,250,5000,010j-ptm-iwls-nuts-ig1_005,20251213-120715,iwls-nuts,FALSE,1,0.005
0,6.13398221105399e-18,0.0179655728126933,0.02289496131887331,1,0.4307863919893948,loc,gaussian,31,ptm-iwls-nuts,500,5000,010j-ptm-iwls-nuts-ig1_005,20251213-121237,iwls-nuts,FALSE,0.01,0.01
1,-3.586020369539256e-17,0.01943173178331344,0.0336282366672684,1,0.4418524265817573,loc,gaussian,31,ptm-iwls-nuts,500,5000,010j-ptm-iwls-nuts-ig1_005,20251213-121237,iwls-nuts,FALSE,0.01,0.01
2,1.4499512701604543e-16,0.04119780629781003,0.09445442242485064,0.85400003,0.6452636282093566,loc,gaussian,31,ptm-iwls-nuts,500,5000,010j-ptm-iwls-nuts-ig1_005,20251213-121237,iwls-nuts,FALSE,0.01,0.01
3,2.7311486405778847e-17,0.02942531455691044,0.07413246289530896,0.81600004,0.5553094108066488,loc,gaussian,31,ptm-iwls-nuts,500,5000,010j-ptm-iwls-nuts-ig1_005,20251213-121237,iwls-nuts,FALSE,0.01,0.01
0,-1.4432899320127034e-18,0.00926484250835346,0.0127601743773407,1,0.31207191673320767,scale,gaussian,31,ptm-iwls-nuts,500,5000,010j-ptm-iwls-nuts-ig1_005,20251213-121237,iwls-nuts,FALSE,0.01,0.01
1,-1.021405182655144e-17,0.00954461740017853,0.01564702948100568,0.91200006,0.3157835285851553,scale,gaussian,31,ptm-iwls-nuts,500,5000,010j-ptm-iwls-nuts-ig1_005,20251213-121237,iwls-nuts,FALSE,0.01,0.01
2,-2.2204460492503127e-18,0.01070156742341925,0.01478467373971977,1,0.33357323982873355,scale,gaussian,31,ptm-iwls-nuts,500,5000,010j-ptm-iwls-nuts-ig1_005,20251213-121237,iwls-nuts,FALSE,0.01,0.01
3,9.436895709313831e-18,0.00977421253486185,0.01489241851952857,1,0.32041674713158974,scale,gaussian,31,ptm-iwls-nuts,500,5000,010j-ptm-iwls-nuts-ig1_005,20251213-121237,iwls-nuts,FALSE,0.01,0.01
0,2.0539125955565393e-17,0.03153220657987602,0.06839512895875684,0.878,0.5768771456063123,loc,gaussian,32,ptm-iwls-nuts,250,5000,010j-ptm-iwls-nuts-ig1_005,20251213-120843,iwls-nuts,FALSE,0.01,0.01
1,-3.136380044566067e-18,0.03343092519792598,0.04824920661755907,0.94200003,0.5736900813123398,loc,gaussian,32,ptm-iwls-nuts,250,5000,010j-ptm-iwls-nuts-ig1_005,20251213-120843,iwls-nuts,FALSE,0.01,0.01
2,3.2862601528904626e-17,0.06025651968856373,0.13797805873206848,0.84400004,0.7836047118153368,loc,gaussian,32,ptm-iwls-nuts,250,5000,010j-ptm-iwls-nuts-ig1_005,20251213-120843,iwls-nuts,FALSE,0.01,0.01
3,1.4566126083082054e-16,0.05669514704495145,0.13655181313855777,0.818,0.7648799778323323,loc,gaussian,32,ptm-iwls-nuts,250,5000,010j-ptm-iwls-nuts-ig1_005,20251213-120843,iwls-nuts,FALSE,0.01,0.01
0,5.773159728050814e-18,0.0267907309292492,0.06174836206287402,0.82000005,0.52388170644340315,scale,gaussian,32,ptm-iwls-nuts,250,5000,010j-ptm-iwls-nuts-ig1_005,20251213-120843,iwls-nuts,FALSE,0.01,0.01
1,3.663735981263017e-18,0.02291209651029176,0.03235525361840069,1,0.4800175907366132,scale,gaussian,32,ptm-iwls-nuts,250,5000,010j-ptm-iwls-nuts-ig1_005,20251213-120843,iwls-nuts,FALSE,0.01,0.01
2,1.1990408665951689e-17,0.02383303117547738,0.03373303706969742,1,0.499959413122347,scale,gaussian,32,ptm-iwls-nuts,250,5000,010j-ptm-iwls-nuts-ig1_005,20251213-120843,iwls-nuts,FALSE,0.01,0.01
3,3.11001224773122e-17,0.0211321823085542,0.02665040468641628,1,0.47274221279604206,scale,gaussian,32,ptm-iwls-nuts,250,5000,010j-ptm-iwls-nuts-ig1_005,20251213-120843,iwls-nuts,FALSE,0.01,0.01
0,2.4591439995447215e-17,0.01561826531654084,0.03441481209076372,0.83800006,0.4008696672802627,loc,gaussian,32,ptm-iwls-nuts,500,5000,010j-ptm-iwls-nuts-ig1_005,20251213-121250,iwls-nuts,FALSE,0.01,0.01
1,-2.7200464103316332e-18,0.01595707953113294,0.03072626997452683,0.896,0.4023115405487411,loc,gaussian,32,ptm-iwls-nuts,500,5000,010j-ptm-iwls-nuts-ig1_005,20251213-121250,iwls-nuts,FALSE,0.01,0.01
2,3.1974423109204506e-17,0.03235384231780049,0.08345813786291802,0.78400004,0.5704600280116261,loc,gaussian,32,ptm-iwls-nuts,500,5000,010j-ptm-iwls-nuts-ig1_005,20251213-121250,iwls-nuts,FALSE,0.01,0.01
3,1.461053500406706e-16,0.0263200476931893,0.06695100508506921,0.86800003,0.5224866342460857,loc,gaussian,32,ptm-iwls-nuts,500,5000,010j-ptm-iwls-nuts-ig1_005,20251213-121250,iwls-nuts,FALSE,0.01,0.01
0,5.773159728050814e-18,0.01403422492955386,0.04314573704806724,0.82800007,0.3793182114299846,scale,gaussian,32,ptm-iwls-nuts,500,5000,010j-ptm-iwls-nuts-ig1_005,20251213-121250,iwls-nuts,FALSE,0.01,0.01
1,2.7755575615628915e-18,0.00957950994007852,0.0122191204444329,1,0.3141744286968844,scale,gaussian,32,ptm-iwls-nuts,500,5000,010j-ptm-iwls-nuts-ig1_005,20251213-121250,iwls-nuts,FALSE,0.01,0.01
2,1.254552017826427e-17,0.01061479582891794,0.0178428435679202,1,0.3334237814287314,scale,gaussian,32,ptm-iwls-nuts,500,5000,010j-ptm-iwls-nuts-ig1_005,20251213-121250,iwls-nuts,FALSE,0.01,0.01
3,3.3528735343679726e-17,0.00924199585014604,0.01273776507265199,1,0.31256486711137393,scale,gaussian,32,ptm-iwls-nuts,500,5000,010j-ptm-iwls-nuts-ig1_005,20251213-121250,iwls-nuts,FALSE,0.01,0.01
0,1.2767564783189301e-17,0.04083255275885197,0.07472960243132415,0.94600004,0.649860867398515,loc,gaussian,33,ptm-iwls-nuts,250,5000,010j-ptm-iwls-nuts-ig1_005,20251213-121341,iwls-nuts,FALSE,0.01,0.01
1,-1.1191048088221578e-16,0.04700530091462035,0.11116763821184109,0.80600005,0.7040300389355822,loc,gaussian,33,ptm-iwls-nuts,250,5000,010j-ptm-iwls-nuts-ig1_005,20251213-121341,iwls-nuts,FALSE,0.01,0.01
2,7.815970093361102e-17,0.08840458689807196,0.1620337984387727,0.89800006,0.9477969459519128,loc,gaussian,33,ptm-iwls-nuts,250,5000,010j-ptm-iwls-nuts-ig1_005,20251213-121341,iwls-nuts,FALSE,0.01,0.01
3,-1.7219559111936175e-16,0.0749716199435602,0.1238196648138278,1,0.8657183393974758,loc,gaussian,33,ptm-iwls-nuts,250,5000,010j-ptm-iwls-nuts-ig1_005,20251213-121341,iwls-nuts,FALSE,0.01,0.01
0,4.4408920985006255e-18,0.02283595642606843,0.03833662785762146,1,0.4897447737680937,scale,gaussian,33,ptm-iwls-nuts,250,5000,010j-ptm-iwls-nuts-ig1_005,20251213-121341,iwls-nuts,FALSE,0.01,0.01
1,-7.216449660063517e-19,0.02408243970240143,0.03802514593052553,1,0.5003910663479372,scale,gaussian,33,ptm-iwls-nuts,250,5000,010j-ptm-iwls-nuts-ig1_005,20251213-121341,iwls-nuts,FALSE,0.01,0.01
2,-4.4408920985006255e-18,0.0264134392986881,0.02833540993100757,1,0.5181945802215141,scale,gaussian,33,ptm-iwls-nuts,250,5000,010j-ptm-iwls-nuts-ig1_005,20251213-121341,iwls-nuts,FALSE,0.01,0.01
3,-2.0650148258027908e-17,0.02501945233030832,0.04637722827559582,0.91800004,0.5003858128537644,scale,gaussian,33,ptm-iwls-nuts,250,5000,010j-ptm-iwls-nuts-ig1_005,20251213-121341,iwls-nuts,FALSE,0.01,0.01
0,1.4432899320127036e-17,0.02071754518374512,0.04189290926813749,0.84800005,0.4620722659997747,loc,gaussian,33,ptm-iwls-nuts,500,5000,010j-ptm-iwls-nuts-ig1_005,20251213-121903,iwls-nuts,FALSE,0.01,0.01
1,-1.079969447204121e-16,0.02191717074097179,0.03404492819756877,0.93200004,0.47621063528232793,loc,gaussian,33,ptm-iwls-nuts,500,5000,010j-ptm-iwls-nuts-ig1_005,20251213-121903,iwls-nuts,FALSE,0.01,0.01
2,8.126832540256146e-17,0.04204884293376239,0.07344438646644057,0.96800005,0.6565115997539278,loc,gaussian,33,ptm-iwls-nuts,500,5000,010j-ptm-iwls-nuts-ig1_005,20251213-121903,iwls-nuts,FALSE,0.01,0.01
3,-1.6919798895287386e-16,0.03672805873573214,0.09961040137700504,0.76600003,0.612516805462458,loc,gaussian,33,ptm-iwls-nuts,500,5000,010j-ptm-iwls-nuts-ig1_005,20251213-121903,iwls-nuts,FALSE,0.01,0.01
0,5.329070518200751e-18,0.00979947274169145,0.01446000155007129,1,0.3221962992415013,scale,gaussian,33,ptm-iwls-nuts,500,5000,010j-ptm-iwls-nuts-ig1_005,20251213-121903,iwls-nuts,FALSE,0.01,0.01
1,-7.771561172376096e-19,0.01037907218184532,0.01460230462661476,1,0.33047341649552625,scale,gaussian,33,ptm-iwls-nuts,500,5000,010j-ptm-iwls-nuts-ig1_005,20251213-121903,iwls-nuts,FALSE,0.01,0.01
2,-3.7747582837255325e-18,0.01191735405544786,0.01556901405496322,1,0.3476199709505318,scale,gaussian,33,ptm-iwls-nuts,500,5000,010j-ptm-iwls-nuts-ig1_005,20251213-121903,iwls-nuts,FALSE,0.01,0.01
3,-1.8984813721090175e-17,0.01186611093508323,0.02241956417602255,0.86200005,0.3453498638256525,scale,gaussian,33,ptm-iwls-nuts,500,5000,010j-ptm-iwls-nuts-ig1_005,20251213-121903,iwls-nuts,FALSE,0.01,0.01
0,4.207745263329343e-17,0.03484717464087256,0.05884973054849193,0.90200007,0.5893167047339045,loc,gaussian,34,ptm-iwls-nuts,250,5000,010j-ptm-iwls-nuts-ig1_005,20251213-121818,iwls-nuts,FALSE,1,0.005
1,5.373479439185757e-17,0.0370663859189508,0.1048332740880759,0.864,0.6224844340517878,loc,gaussian,34,ptm-iwls-nuts,250,5000,010j-ptm-iwls-nuts-ig1_005,20251213-121818,iwls-nuts,FALSE,1,0.005
2,4.3853809472693685e-17,0.08232250335683491,0.24521005031998488,0.72200006,0.914002472095754,loc,gaussian,34,ptm-iwls-nuts,250,5000,010j-ptm-iwls-nuts-ig1_005,20251213-121818,iwls-nuts,FALSE,1,0.005
3,7.37188088351104e-17,0.05306739050106408,0.20147563825187167,0.71800005,0.744534207589725,loc,gaussian,34,ptm-iwls-nuts,250,5000,010j-ptm-iwls-nuts-ig1_005,20251213-121818,iwls-nuts,FALSE,1,0.005
0,5.551115123125783e-19,0.01821694593076751,0.02825216480601483,1,0.4298854563755731,scale,gaussian,34,ptm-iwls-nuts,250,5000,010j-ptm-iwls-nuts-ig1_005,20251213-121818,iwls-nuts,FALSE,1,0.005
1,2.6645352591003758e-18,0.02255232947744863,0.08559366286132213,0.77000004,0.4720571923268434,scale,gaussian,34,ptm-iwls-nuts,250,5000,010j-ptm-iwls-nuts-ig1_005,20251213-121818,iwls-nuts,FALSE,1,0.005
2,7.88258347483861e-18,0.02313577181157321,0.03172583631279493,1,0.4816170618553311,scale,gaussian,34,ptm-iwls-nuts,250,5000,010j-ptm-iwls-nuts-ig1_005,20251213-121818,iwls-nuts,FALSE,1,0.005
3,-7.993605777301128e-18,0.01784846114925644,0.03532482479570524,0.818,0.43079932187641745,scale,gaussian,34,ptm-iwls-nuts,250,5000,010j-ptm-iwls-nuts-ig1_005,20251213-121818,iwls-nuts,FALSE,1,0.005
0,4.285460875053104e-17,0.01590628794015591,0.03419348573650688,0.78800005,0.4033664305667988,loc,gaussian,34,ptm-iwls-nuts,500,5000,010j-ptm-iwls-nuts-ig1_005,20251213-121937,iwls-nuts,FALSE,1,0.005
1,5.4845017416482726e-17,0.01820953127787204,0.0247201688726207,1,0.42871717370816,loc,gaussian,34,ptm-iwls-nuts,500,5000,010j-ptm-iwls-nuts-ig1_005,20251213-121937,iwls-nuts,FALSE,1,0.005
2,4.252154184314349e-17,0.03847016265194071,0.07929272929953998,0.95000005,0.6273150114249822,loc,gaussian,34,ptm-iwls-nuts,500,5000,010j-ptm-iwls-nuts-ig1_005,20251213-121937,iwls-nuts,FALSE,1,0.005
3,7.283063041541027e-17,0.02646184578271054,0.10413993479415304,0.77400005,0.5270700020554016,loc,gaussian,34,ptm-iwls-nuts,500,5000,010j-ptm-iwls-nuts-ig1_005,20251213-121937,iwls-nuts,FALSE,1,0.005
0,1.8873791418627663e-18,0.00800849810582332,0.01028191604021532,1,0.2876209555283845,scale,gaussian,34,ptm-iwls-nuts,500,5000,010j-ptm-iwls-nuts-ig1_005,20251213-121937,iwls-nuts,FALSE,1,0.005
1,-1.0685896612017132e-18,0.0081769554888023,0.01212625088769871,1,0.2900224963064222,scale,gaussian,34,ptm-iwls-nuts,500,5000,010j-ptm-iwls-nuts-ig1_005,20251213-121937,iwls-nuts,FALSE,1,0.005
2,9.992007221626407e-18,0.00961938768732012,0.01468467450355826,1,0.31631233616618504,scale,gaussian,34,ptm-iwls-nuts,500,5000,010j-ptm-iwls-nuts-ig1_005,20251213-121937,iwls-nuts,FALSE,1,0.005
3,-9.658940314238863e-18,0.00753042631758859,0.0097509248772797,1,0.2817599414700977,scale,gaussian,34,ptm-iwls-nuts,500,5000,010j-ptm-iwls-nuts-ig1_005,20251213-121937,iwls-nuts,FALSE,1,0.005
0,-3.785860513971784e-17,0.03822100043829442,0.104907887293946,0.81600004,0.631472177961544,loc,gaussian,35,ptm-iwls-nuts,250,5000,010j-ptm-iwls-nuts-ig1_005,20251213-121843,iwls-nuts,FALSE,0.01,0.01
1,5.2957638274619965e-17,0.04569879375230336,0.10204096481794642,0.874,0.6813099768173131,loc,gaussian,35,ptm-iwls-nuts,250,5000,010j-ptm-iwls-nuts-ig1_005,20251213-121843,iwls-nuts,FALSE,0.01,0.01
2,1.4210854715202004e-16,0.07485463041429737,0.19389902116789548,0.84000003,0.8638278646883587,loc,gaussian,35,ptm-iwls-nuts,250,5000,010j-ptm-iwls-nuts-ig1_005,20251213-121843,iwls-nuts,FALSE,0.01,0.01
3,1.531136328836169e-16,0.06956632844982084,0.14668805554155853,0.8,0.8439358440836348,loc,gaussian,35,ptm-iwls-nuts,250,5000,010j-ptm-iwls-nuts-ig1_005,20251213-121843,iwls-nuts,FALSE,0.01,0.01
0,-1.8873791418627663e-18,0.02280014701383522,0.05477700481719945,0.84000003,0.4847141508860881,scale,gaussian,35,ptm-iwls-nuts,250,5000,010j-ptm-iwls-nuts-ig1_005,20251213-121843,iwls-nuts,FALSE,0.01,0.01
1,-2.1649348980190553e-18,0.02420929216730829,0.0547596528936788,0.98200005,0.4942382669708161,scale,gaussian,35,ptm-iwls-nuts,250,5000,010j-ptm-iwls-nuts-ig1_005,20251213-121843,iwls-nuts,FALSE,0.01,0.01
2,7.549516567451065e-18,0.02324641189882282,0.02863630559939863,1,0.4914650584405023,scale,gaussian,35,ptm-iwls-nuts,250,5000,010j-ptm-iwls-nuts-ig1_005,20251213-121843,iwls-nuts,FALSE,0.01,0.01
3,1.2101430968414205e-17,0.02446631928646156,0.04718586094177096,0.91400003,0.494974077631556,scale,gaussian,35,ptm-iwls-nuts,250,5000,010j-ptm-iwls-nuts-ig1_005,20251213-121843,iwls-nuts,FALSE,0.01,0.01
0,-4.1744385725905886e-17,0.01781891006686361,0.03077375204261546,0.90800005,0.4323232878925258,loc,gaussian,35,ptm-iwls-nuts,500,5000,010j-ptm-iwls-nuts-ig1_005,20251213-122507,iwls-nuts,FALSE,0.01,0.01
1,4.9016346537200655e-17,0.0255960267470232,0.04612418757524068,0.878,0.5164304537776712,loc,gaussian,35,ptm-iwls-nuts,500,5000,010j-ptm-iwls-nuts-ig1_005,20251213-122507,iwls-nuts,FALSE,0.01,0.01
2,1.3722356584366935e-16,0.04416512441806174,0.10849838938571572,0.86200005,0.6682314297020883,loc,gaussian,35,ptm-iwls-nuts,500,5000,010j-ptm-iwls-nuts-ig1_005,20251213-122507,iwls-nuts,FALSE,0.01,0.01
3,1.5515366769136562e-16,0.03200479064480806,0.07615444020020656,0.832,0.579850077723832,loc,gaussian,35,ptm-iwls-nuts,500,5000,010j-ptm-iwls-nuts-ig1_005,20251213-122507,iwls-nuts,FALSE,0.01,0.01
0,-2.7755575615628915e-18,0.01058018512588819,0.0261992288964199,0.882,0.33074766663141825,scale,gaussian,35,ptm-iwls-nuts,500,5000,010j-ptm-iwls-nuts-ig1_005,20251213-122507,iwls-nuts,FALSE,0.01,0.01
1,-2.1649348980190553e-18,0.01100324511571173,0.01900888515300229,1,0.34025897910146125,scale,gaussian,35,ptm-iwls-nuts,500,5000,010j-ptm-iwls-nuts-ig1_005,20251213-122507,iwls-nuts,FALSE,0.01,0.01
2,6.88338275267597e-18,0.01179636095572495,0.01651608892106154,1,0.3511741666434563,scale,gaussian,35,ptm-iwls-nuts,500,5000,010j-ptm-iwls-nuts-ig1_005,20251213-122507,iwls-nuts,FALSE,0.01,0.01
3,1.0096090630185018e-17,0.01056025898712983,0.01182363648827164,1,0.328327979011444,scale,gaussian,35,ptm-iwls-nuts,500,5000,010j-ptm-iwls-nuts-ig1_005,20251213-122507,iwls-nuts,FALSE,0.01,0.01
0,3.68594044175552e-17,0.03843597475624084,0.07141057652061307,0.896,0.6227534448116006,loc,gaussian,36,ptm-iwls-nuts,250,5000,010j-ptm-iwls-nuts-ig1_005,20251213-122200,iwls-nuts,FALSE,0.01,0.01
1,5.284661597215745e-17,0.04374170423347227,0.07176833883634974,1,0.661149667945422,loc,gaussian,36,ptm-iwls-nuts,250,5000,010j-ptm-iwls-nuts-ig1_005,20251213-122200,iwls-nuts,FALSE,0.01,0.01
2,8.404388296412435e-17,0.07969879221379703,0.11893496574928332,0.966,0.8893240770270109,loc,gaussian,36,ptm-iwls-nuts,250,5000,010j-ptm-iwls-nuts-ig1_005,20251213-122200,iwls-nuts,FALSE,0.01,0.01
3,-5.706546346573305e-17,0.06052909422127935,0.12772045518053582,0.81200004,0.7947299099166956,loc,gaussian,36,ptm-iwls-nuts,250,5000,010j-ptm-iwls-nuts-ig1_005,20251213-122200,iwls-nuts,FALSE,0.01,0.01
0,-5.4400928206632665e-18,0.02708190027175801,0.0442554911798464,1,0.5136082147787162,scale,gaussian,36,ptm-iwls-nuts,250,5000,010j-ptm-iwls-nuts-ig1_005,20251213-122200,iwls-nuts,FALSE,0.01,0.01
1,1.3322676295501879e-18,0.022633946712390704,0.03608874841617612,0.938,0.4842660568610438,scale,gaussian,36,ptm-iwls-nuts,250,5000,010j-ptm-iwls-nuts-ig1_005,20251213-122200,iwls-nuts,FALSE,0.01,0.01
2,5.218048215738236e-18,0.025591138468389483,0.03347216865284208,1,0.504601281685977,scale,gaussian,36,ptm-iwls-nuts,250,5000,010j-ptm-iwls-nuts-ig1_005,20251213-122200,iwls-nuts,FALSE,0.01,0.01
3,-1.554312234475219e-17,0.022712631404995964,0.02994705312351605,1,0.4863419348738036,scale,gaussian,36,ptm-iwls-nuts,250,5000,010j-ptm-iwls-nuts-ig1_005,20251213-122200,iwls-nuts,FALSE,0.01,0.01
0,3.8524738954492935e-17,0.02448432856532919,0.03410867424991658,0.95800006,0.4933211079153069,loc,gaussian,36,ptm-iwls-nuts,500,5000,010j-ptm-iwls-nuts-ig1_005,20251213-122619,iwls-nuts,FALSE,0.01,0.01
1,5.2902127123388707e-17,0.02116085238699184,0.03016774693169533,1,0.4607400288260562,loc,gaussian,36,ptm-iwls-nuts,500,5000,010j-ptm-iwls-nuts-ig1_005,20251213-122619,iwls-nuts,FALSE,0.01,0.01
2,7.964462422904717e-17,0.04488571659768685,0.06453149727117546,1,0.6594797547340743,loc,gaussian,36,ptm-iwls-nuts,500,5000,010j-ptm-iwls-nuts-ig1_005,20251213-122619,iwls-nuts,FALSE,0.01,0.01
3,-5.351274978693254e-17,0.03171532766310033,0.07755237205001535,0.82800007,0.5732381595747758,loc,gaussian,36,ptm-iwls-nuts,500,5000,010j-ptm-iwls-nuts-ig1_005,20251213-122619,iwls-nuts,FALSE,0.01,0.01
0,-3.8857805861880475e-18,0.01091843330457022,0.01818366024107736,1,0.3298737059248682,scale,gaussian,36,ptm-iwls-nuts,500,5000,010j-ptm-iwls-nuts-ig1_005,20251213-122619,iwls-nuts,FALSE,0.01,0.01
1,1.6653345369377347e-18,0.01013539963910635,0.01620891340690563,1,0.325900983953058,scale,gaussian,36,ptm-iwls-nuts,500,5000,010j-ptm-iwls-nuts-ig1_005,20251213-122619,iwls-nuts,FALSE,0.01,0.01
2,6.494804694057165e-18,0.01196296972988768,0.01676025623433336,0.98800004,0.3476459088056434,scale,gaussian,36,ptm-iwls-nuts,500,5000,010j-ptm-iwls-nuts-ig1_005,20251213-122619,iwls-nuts,FALSE,0.01,0.01
3,-1.6431300764452316e-17,0.01001255972053908,0.02463004259522191,0.78800005,0.3239550439977142,scale,gaussian,36,ptm-iwls-nuts,500,5000,010j-ptm-iwls-nuts-ig1_005,20251213-122619,iwls-nuts,FALSE,0.01,0.01
0,-3.996802888650564e-18,0.05424778647622932,0.14316147564454354,0.81000006,0.7327174111971576,loc,gaussian,37,ptm-iwls-nuts,250,5000,010j-ptm-iwls-nuts-ig1_005,20251213-122723,iwls-nuts,FALSE,0.01,0.01
1,1.3278267374516872e-16,0.04244073075614195,0.05737135924063087,1,0.6705660098721864,loc,gaussian,37,ptm-iwls-nuts,250,5000,010j-ptm-iwls-nuts-ig1_005,20251213-122723,iwls-nuts,FALSE,0.01,0.01
2,1.9984014443252814e-17,0.10000639519595668,0.14996281302295297,0.95800006,0.9759878428460208,loc,gaussian,37,ptm-iwls-nuts,250,5000,010j-ptm-iwls-nuts-ig1_005,20251213-122723,iwls-nuts,FALSE,0.01,0.01
3,4.141131881851834e-17,0.05552235756687963,0.08537505132411738,0.994,0.7635697862340547,loc,gaussian,37,ptm-iwls-nuts,250,5000,010j-ptm-iwls-nuts-ig1_005,20251213-122723,iwls-nuts,FALSE,0.01,0.01
0,-4.218847493575595e-18,0.02340677507969892,0.0526559335166037,0.87600005,0.49050381085452355,scale,gaussian,37,ptm-iwls-nuts,250,5000,010j-ptm-iwls-nuts-ig1_005,20251213-122723,iwls-nuts,FALSE,0.01,0.01
1,-5.523359547510153e-18,0.02388546744533792,0.04709835849471377,0.96800005,0.4976553702387287,scale,gaussian,37,ptm-iwls-nuts,250,5000,010j-ptm-iwls-nuts-ig1_005,20251213-122723,iwls-nuts,FALSE,0.01,0.01
2,1.4765966227514583e-17,0.02515317987557086,0.03988072877018979,1,0.5014009947260015,scale,gaussian,37,ptm-iwls-nuts,250,5000,010j-ptm-iwls-nuts-ig1_005,20251213-122723,iwls-nuts,FALSE,0.01,0.01
3,8.10462807976364e-18,0.02030617459825137,0.02703143877731047,1,0.4619273094826437,scale,gaussian,37,ptm-iwls-nuts,250,5000,010j-ptm-iwls-nuts-ig1_005,20251213-122723,iwls-nuts,FALSE,0.01,0.01
0,-6.4392935428259075e-18,0.021789634699382,0.06021693577732678,0.734,0.4675967335065397,loc,gaussian,37,ptm-iwls-nuts,500,5000,010j-ptm-iwls-nuts-ig1_005,20251213-123154,iwls-nuts,FALSE,0.01,0.01
1,1.3367085216486884e-16,0.01901854590413019,0.02892322270111018,1,0.4471447583891687,loc,gaussian,37,ptm-iwls-nuts,500,5000,010j-ptm-iwls-nuts-ig1_005,20251213-123154,iwls-nuts,FALSE,0.01,0.01
2,2.375877272697835e-17,0.0495638902684975,0.08051834387736961,0.94400007,0.6919150945014078,loc,gaussian,37,ptm-iwls-nuts,500,5000,010j-ptm-iwls-nuts-ig1_005,20251213-123154,iwls-nuts,FALSE,0.01,0.01
3,3.907985046680551e-17,0.02937229384483169,0.06035395483583078,0.836,0.5537566167715248,loc,gaussian,37,ptm-iwls-nuts,500,5000,010j-ptm-iwls-nuts-ig1_005,20251213-123154,iwls-nuts,FALSE,0.01,0.01
0,-3.996802888650564e-18,0.01068568349325112,0.01979554419504033,0.86,0.33102361600323527,scale,gaussian,37,ptm-iwls-nuts,500,5000,010j-ptm-iwls-nuts-ig1_005,20251213-123154,iwls-nuts,FALSE,0.01,0.01
1,-5.245803791353865e-18,0.0099452354154602,0.01721058873450534,0.97,0.324763126890355,scale,gaussian,37,ptm-iwls-nuts,500,5000,010j-ptm-iwls-nuts-ig1_005,20251213-123154,iwls-nuts,FALSE,0.01,0.01
2,1.376676550535194e-17,0.01205208195650012,0.02915040660804901,0.84000003,0.3488567316402022,scale,gaussian,37,ptm-iwls-nuts,500,5000,010j-ptm-iwls-nuts-ig1_005,20251213-123154,iwls-nuts,FALSE,0.01,0.01
3,9.769962616701375e-18,0.0093313199814677,0.01983506747720206,0.8,0.3139185663238761,scale,gaussian,37,ptm-iwls-nuts,500,5000,010j-ptm-iwls-nuts-ig1_005,20251213-123154,iwls-nuts,FALSE,0.01,0.01
0,-1.8207657603852565e-17,0.02847610036589553,0.04291662664832233,0.97800004,0.5362425767805677,loc,gaussian,38,ptm-iwls-nuts,250,5000,010j-ptm-iwls-nuts-ig1_005,20251213-123051,iwls-nuts,FALSE,1,0.005
1,-6.866729407306594e-17,0.03045996005471567,0.06596568550254427,0.84200007,0.5515493845654138,loc,gaussian,38,ptm-iwls-nuts,250,5000,010j-ptm-iwls-nuts-ig1_005,20251213-123051,iwls-nuts,FALSE,1,0.005
2,-8.010259122670505e-17,0.07905256618279204,0.12447207799255976,0.9760001,0.8918355052587152,loc,gaussian,38,ptm-iwls-nuts,250,5000,010j-ptm-iwls-nuts-ig1_005,20251213-123051,iwls-nuts,FALSE,1,0.005
3,9.2148511043888e-18,0.05684095856987083,0.11050774744814712,0.94400007,0.7615934691022076,loc,gaussian,38,ptm-iwls-nuts,250,5000,010j-ptm-iwls-nuts-ig1_005,20251213-123051,iwls-nuts,FALSE,1,0.005
0,-5.10702591327572e-18,0.01849521793508789,0.0355020902387379,0.92600006,0.4291831716112827,scale,gaussian,38,ptm-iwls-nuts,250,5000,010j-ptm-iwls-nuts-ig1_005,20251213-123051,iwls-nuts,FALSE,1,0.005
