variable,ess_bulk_min,ess_bulk_median,ess_tail_min,ess_tail_median,rhat_max,rhat_median,ess_bulk_min_per_minute,ess_tail_min_per_minute,ess_bulk_median_per_minute,ess_tail_median_per_minute,data_type,data_seed,model,ntrain,ntest,job,run,acceptance_prob,position_moved,kernel,mcmc_strategy,apply_jitter
g(x0)_variance,5767.380061366338,5767.380061366338,6979.097826461178,6979.097826461178,1.0001503518387624,1.0001503518387624,1927.2841461218927,2332.2036092738113,1927.2841461218927,2332.2036092738113,ptm,25,gaussian-iwls,250,5000,007-gaussian,20250903-185342,NA,NA,NA,NA,NA
g(x1)_coef,12637.519420090934,17092.140783806455,13858.794608369382,16739.953875203468,1.0003599211082266,1.0000966831651323,4223.077127828236,4631.190393015664,5711.676984247423,5593.986761269225,ptm,25,gaussian-iwls,250,5000,007-gaussian,20250903-185342,NA,NA,NA,NA,NA
g(x1)_variance,8475.950553763114,8475.950553763114,11675.386421580972,11675.386421580972,1.0001480462745165,1.0001480462745165,2832.406560997595,3901.5613520758634,2832.406560997595,3901.5613520758634,ptm,25,gaussian-iwls,250,5000,007-gaussian,20250903-185342,NA,NA,NA,NA,NA
g(x2)_coef,6813.931393129756,17436.19899258346,11109.126238409115,15238.641882107357,1.000737124706365,1.0001766053980603,2277.0099780159235,3712.334309294735,5826.650841365125,5092.293657660701,ptm,25,gaussian-iwls,250,5000,007-gaussian,20250903-185342,NA,NA,NA,NA,NA
g(x2)_variance,5573.174832085599,5573.174832085599,10500.564084492293,10500.564084492293,1.0004630280997164,1.0004630280997164,1862.3866267102685,3508.971226110682,1862.3866267102685,3508.971226110682,ptm,25,gaussian-iwls,250,5000,007-gaussian,20250903-185342,NA,NA,NA,NA,NA
g(x3)_coef,12538.092841675125,16627.168542083786,14474.27128006013,16515.561534286626,1.0005525798672883,1.0000796790969582,4189.851769650864,4836.864099106819,5556.2973109254335,5519.001621299491,ptm,25,gaussian-iwls,250,5000,007-gaussian,20250903-185342,NA,NA,NA,NA,NA
g(x3)_variance,8238.231552073441,8238.231552073441,11479.669034683951,11479.669034683951,1.0004123560226863,1.0004123560226863,2752.968053683428,3836.15851528108,2752.968053683428,3836.15851528108,ptm,25,gaussian-iwls,250,5000,007-gaussian,20250903-185342,NA,NA,NA,NA,NA
loc_intercept,12468.525434561929,12468.525434561929,15759.773794974248,15759.773794974248,1.0001577015306071,1.0001577015306071,4166.604444281377,5266.440196127007,4166.604444281377,5266.440196127007,ptm,25,gaussian-iwls,250,5000,007-gaussian,20250903-185342,NA,NA,NA,NA,NA
s(x0)_coef,10872.463395003504,17588.43322205905,11727.794389331491,15614.789107694662,1.0008694490733956,1.0003210666980618,3633.2487381656306,3919.074511309575,5877.522920861111,5217.990694576698,ptm,25,gaussian-iwls,250,5000,007-gaussian,20250903-185342,NA,NA,NA,NA,NA
s(x0)_variance,6283.3817929183015,6283.3817929183015,9237.084788446318,9237.084788446318,1.0015074361905294,1.0015074361905294,2099.7163330091817,3086.75462337031,2099.7163330091817,3086.75462337031,ptm,25,gaussian-iwls,250,5000,007-gaussian,20250903-185342,NA,NA,NA,NA,NA
s(x1)_coef,13713.418193593092,17140.42333354962,13781.4401834181,17154.119498214844,1.0003127237991365,1.0000958999588485,4582.609987972614,4605.340881581583,5727.811553439019,5732.3883978191525,ptm,25,gaussian-iwls,250,5000,007-gaussian,20250903-185342,NA,NA,NA,NA,NA
s(x1)_variance,8871.868074246633,8871.868074246633,11180.716776607522,11180.716776607522,1.0002315834200657,1.0002315834200657,2964.7102330776006,3736.257703940836,2964.7102330776006,3736.257703940836,ptm,25,gaussian-iwls,250,5000,007-gaussian,20250903-185342,NA,NA,NA,NA,NA
s(x2)_coef,15126.203895445404,16679.307575656974,18279.95089012556,18691.999401107772,1.0003537203935478,1.0000889858078583,5054.720280007468,6108.6072302437005,5573.720600483347,6246.301391925325,ptm,25,gaussian-iwls,250,5000,007-gaussian,20250903-185342,NA,NA,NA,NA,NA
s(x2)_variance,17599.66909872257,17599.66909872257,19439.184405394888,19439.184405394888,1.0001830417792568,1.0001830417792568,5881.277611332515,6495.988042997427,5881.277611332515,6495.988042997427,ptm,25,gaussian-iwls,250,5000,007-gaussian,20250903-185342,NA,NA,NA,NA,NA
s(x3)_coef,11894.719445435589,15094.6942091491,15047.080173108114,17202.441773217368,1.0002602804164458,1.0000688858593294,3974.85582115856,5028.279522849064,5044.190694961576,5748.536241992065,ptm,25,gaussian-iwls,250,5000,007-gaussian,20250903-185342,NA,NA,NA,NA,NA
s(x3)_variance,9689.157964739705,9689.157964739705,13913.381484619778,13913.381484619778,1.000187889016362,1.000187889016362,3237.82381879122,4649.431677630915,3237.82381879122,4649.431677630915,ptm,25,gaussian-iwls,250,5000,007-gaussian,20250903-185342,NA,NA,NA,NA,NA
scale_intercept,16420.316840544252,16420.316840544252,19479.63329722483,19479.63329722483,1.0003836650485571,1.0003836650485571,5487.17372261781,6509.50484042062,5487.17372261781,6509.50484042062,ptm,25,gaussian-iwls,250,5000,007-gaussian,20250903-185342,NA,NA,NA,NA,NA
g(x0)_coef,15331.670924945174,17297.114401056846,14777.509223122188,16628.81078302613,1.0005749662123538,1.0000819996623906,3762.5834042758024,3626.585205986019,4244.927764617359,4080.917715449881,ptm,25,gaussian-iwls,500,5000,007-gaussian,20250903-191654,NA,NA,NA,NA,NA
g(x0)_variance,9477.269261254314,9477.269261254314,12331.960772563045,12331.960772563045,1.000218742054861,1.000218742054861,2325.8401654205995,3026.4170925773924,2325.8401654205995,3026.4170925773924,ptm,25,gaussian-iwls,500,5000,007-gaussian,20250903-191654,NA,NA,NA,NA,NA
g(x1)_coef,13771.863766721415,17472.850262433636,15979.749360875516,17530.228500713863,1.0003430705166756,1.0001045533391928,3379.7872592154235,3921.629941319138,4288.05553841249,4302.1368742418745,ptm,25,gaussian-iwls,500,5000,007-gaussian,20250903-191654,NA,NA,NA,NA,NA
g(x1)_variance,10130.9961913281,10130.9961913281,14014.794367476728,14014.794367476728,0.9999921816764604,0.9999921816764604,2486.272913427327,3439.4054607322255,2486.272913427327,3439.4054607322255,ptm,25,gaussian-iwls,500,5000,007-gaussian,20250903-191654,NA,NA,NA,NA,NA
g(x2)_coef,10440.57833459801,17067.794660418338,15109.738787507562,17260.952118459336,1.0006894672697688,1.0002157661110518,2562.2482353755872,3708.118487745434,4188.649838054546,4236.053089115373,ptm,25,gaussian-iwls,500,5000,007-gaussian,20250903-191654,NA,NA,NA,NA,NA
g(x2)_variance,7799.765295821984,7799.765295821984,13700.403820473544,13700.403820473544,1.000213495469216,1.000213495469216,1914.1597548612328,3362.2500964926553,1914.1597548612328,3362.2500964926553,ptm,25,gaussian-iwls,500,5000,007-gaussian,20250903-191654,NA,NA,NA,NA,NA
g(x3)_coef,13876.192494025789,17270.054876572787,16702.976528404295,17817.276380791576,1.0003692851670003,1.0000906638790732,3405.390831054808,4099.118915051133,4238.287019570734,4372.58200674571,ptm,25,gaussian-iwls,500,5000,007-gaussian,20250903-191654,NA,NA,NA,NA,NA
g(x3)_variance,10553.452486591295,10553.452486591295,15255.573397421034,15255.573397421034,1.0001886589834146,1.0001886589834146,2589.9489610917026,3743.9081212247625,2589.9489610917026,3743.9081212247625,ptm,25,gaussian-iwls,500,5000,007-gaussian,20250903-191654,NA,NA,NA,NA,NA
loc_intercept,14543.255462988804,14543.255462988804,16737.741289388043,16737.741289388043,1.000236438569925,1.000236438569925,3569.096409456151,4107.650621306205,3569.096409456151,4107.650621306205,ptm,25,gaussian-iwls,500,5000,007-gaussian,20250903-191654,NA,NA,NA,NA,NA
s(x0)_coef,15070.471929527954,17632.319790773003,15123.79541463558,17005.854864633307,1.0003911833242285,1.0002139306936653,3698.481910695522,3711.5681594877306,4327.1913510551385,4173.449039079283,ptm,25,gaussian-iwls,500,5000,007-gaussian,20250903-191654,NA,NA,NA,NA,NA
s(x0)_variance,9039.975318073117,9039.975318073117,11229.192213692317,11229.192213692317,1.00091793538941,1.00091793538941,2218.5227737639048,2755.7839242373943,2218.5227737639048,2755.7839242373943,ptm,25,gaussian-iwls,500,5000,007-gaussian,20250903-191654,NA,NA,NA,NA,NA
s(x1)_coef,15803.197061256282,17475.930406204236,16066.75297987701,17852.473616868334,1.0002448686669303,1.000066827196833,3878.301803389095,3942.9817153409986,4288.811444138016,4381.219847786461,ptm,25,gaussian-iwls,500,5000,007-gaussian,20250903-191654,NA,NA,NA,NA,NA
s(x1)_variance,11535.405396348257,11535.405396348257,14506.989301785186,14506.989301785186,1.000074104755367,1.000074104755367,2830.932461201954,3560.1962408476847,2830.932461201954,3560.1962408476847,ptm,25,gaussian-iwls,500,5000,007-gaussian,20250903-191654,NA,NA,NA,NA,NA
s(x2)_coef,16768.753889544165,17360.94178105483,18036.950409404777,18896.794041240693,1.0002708220304937,1.000099001186153,4115.261500462306,4426.4927551864175,4260.5918003179995,4637.509114411439,ptm,25,gaussian-iwls,500,5000,007-gaussian,20250903-191654,NA,NA,NA,NA,NA
s(x2)_variance,18541.40603962243,18541.40603962243,19557.94155940181,19557.94155940181,1.0001852770571027,1.0001852770571027,4550.292463107506,4799.762967353437,4550.292463107506,4799.762967353437,ptm,25,gaussian-iwls,500,5000,007-gaussian,20250903-191654,NA,NA,NA,NA,NA
s(x3)_coef,15703.133426858689,16793.101624191808,17973.761708854963,18583.747902188425,1.00027226949534,1.0000811934401344,3853.744938582968,4410.985459393912,4121.236738436392,4560.683684662992,ptm,25,gaussian-iwls,500,5000,007-gaussian,20250903-191654,NA,NA,NA,NA,NA
s(x3)_variance,14304.298575341443,14304.298575341443,17552.586732418757,17552.586732418757,1.000242561102854,1.000242561102854,3510.453406733173,4307.623863362213,3510.453406733173,4307.623863362213,ptm,25,gaussian-iwls,500,5000,007-gaussian,20250903-191654,NA,NA,NA,NA,NA
scale_intercept,18193.983518242167,18193.983518242167,20000.784845129223,20000.784845129223,1.0002122993659028,1.0002122993659028,4465.030640073581,4908.442236934022,4465.030640073581,4908.442236934022,ptm,25,gaussian-iwls,500,5000,007-gaussian,20250903-191654,NA,NA,NA,NA,NA
g(x0)_coef,15655.005972863286,17282.068157645503,16564.617822743727,18043.95335290761,1.0003090226585585,1.0001416082241164,2850.582051362607,3016.2110659711325,3146.849856589303,3285.5796831111024,ptm,26,gaussian-iwls,1000,5000,007-gaussian,20250904-001401,NA,NA,NA,NA,NA
g(x0)_variance,11381.65723795354,11381.65723795354,13922.397981671773,13922.397981671773,1.0002483673489646,1.0002483673489646,2072.4583493300083,2535.0956663494544,2072.4583493300083,2535.0956663494544,ptm,26,gaussian-iwls,1000,5000,007-gaussian,20250904-001401,NA,NA,NA,NA,NA
g(x1)_coef,15212.472236279407,17593.85424452544,14586.58292716669,17802.106255372655,1.0004504099597842,1.0000833546718253,2770.0021570581844,2656.035491456834,3203.622228612996,3241.5423319531205,ptm,26,gaussian-iwls,1000,5000,007-gaussian,20250904-001401,NA,NA,NA,NA,NA
g(x1)_variance,11820.046541553904,11820.046541553904,14077.5383477925,14077.5383477925,1.0004697484634284,1.0004697484634284,2152.2835938887615,2563.344799174581,2152.2835938887615,2563.344799174581,ptm,26,gaussian-iwls,1000,5000,007-gaussian,20250904-001401,NA,NA,NA,NA,NA
g(x2)_coef,10481.928673315208,16601.856188235546,14600.124302957474,17038.536947468925,1.0003123144453243,1.00002216669902,1908.6289581498288,2658.5012077169795,3022.9917095861565,3102.505849446839,ptm,26,gaussian-iwls,1000,5000,007-gaussian,20250904-001401,NA,NA,NA,NA,NA
g(x2)_variance,8627.646888989546,8627.646888989546,14279.555166731545,14279.555166731545,1.0003891368483944,1.0003891368483944,1570.9872873813954,2600.129551549587,1570.9872873813954,2600.129551549587,ptm,26,gaussian-iwls,1000,5000,007-gaussian,20250904-001401,NA,NA,NA,NA,NA
g(x3)_coef,15737.929009502692,17354.670632305333,16429.096823212454,18033.075179853273,1.0006210973188772,1.000118975525444,2865.681305894897,2991.5343760026835,3160.069865033156,3283.598902975083,ptm,26,gaussian-iwls,1000,5000,007-gaussian,20250904-001401,NA,NA,NA,NA,NA
g(x3)_variance,11567.840521158285,11567.840521158285,14543.995517090205,14543.995517090205,1.0004015667619517,1.0004015667619517,2106.360011602587,2648.280853292627,2106.360011602587,2648.280853292627,ptm,26,gaussian-iwls,1000,5000,007-gaussian,20250904-001401,NA,NA,NA,NA,NA
loc_intercept,17442.194311426047,17442.194311426047,19126.69628441995,19126.69628441995,1.0002134883314733,1.0002134883314733,3176.0068393915944,3482.733716278444,3176.0068393915944,3482.733716278444,ptm,26,gaussian-iwls,1000,5000,007-gaussian,20250904-001401,NA,NA,NA,NA,NA
s(x0)_coef,14926.161651289924,17405.02353588841,14475.954044560574,16929.25288813058,1.0004485115075796,1.000059536683218,2717.8685573584535,2635.891346659576,3169.238503067323,3082.6065802552507,ptm,26,gaussian-iwls,1000,5000,007-gaussian,20250904-001401,NA,NA,NA,NA,NA
s(x0)_variance,8593.701873897675,8593.701873897675,11267.092764823232,11267.092764823232,1.0003169283980398,1.0003169283980398,1564.8063219495168,2051.597582403751,1564.8063219495168,2051.597582403751,ptm,26,gaussian-iwls,1000,5000,007-gaussian,20250904-001401,NA,NA,NA,NA,NA
s(x1)_coef,15928.646499047123,17064.07234168247,16580.04710993146,17626.907749164642,1.0002333266620858,1.0000576788100968,2900.4085907978015,3019.0205474366085,3107.155527418586,3209.640861069762,ptm,26,gaussian-iwls,1000,5000,007-gaussian,20250904-001401,NA,NA,NA,NA,NA
s(x1)_variance,12283.623648774506,12283.623648774506,15014.915776905173,15014.915776905173,1.000230174866115,1.000230174866115,2236.6952244915415,2734.0295807334537,2236.6952244915415,2734.0295807334537,ptm,26,gaussian-iwls,1000,5000,007-gaussian,20250904-001401,NA,NA,NA,NA,NA
s(x2)_coef,17026.59496347256,17476.322430125143,18230.00919179936,18798.75381938766,1.0003500726665384,1.000053144764109,3100.33136255768,3319.458139357966,3182.2211457150192,3423.019468559784,ptm,26,gaussian-iwls,1000,5000,007-gaussian,20250904-001401,NA,NA,NA,NA,NA
s(x2)_variance,19592.98829856719,19592.98829856719,19432.493747454817,19432.493747454817,1.0001883734430648,1.0001883734430648,3567.6396976958836,3538.41563431734,3567.6396976958836,3538.41563431734,ptm,26,gaussian-iwls,1000,5000,007-gaussian,20250904-001401,NA,NA,NA,NA,NA
s(x3)_coef,16332.145711181613,17169.723464769137,17856.419135447988,18812.1898339788,1.0002206110662055,1.0000514896662407,2973.8807832609227,3251.432032498041,3126.393284063279,3425.4659998547413,ptm,26,gaussian-iwls,1000,5000,007-gaussian,20250904-001401,NA,NA,NA,NA,NA
s(x3)_variance,17368.72843849631,17368.72843849631,18485.211353648825,18485.211353648825,1.0001080699985956,1.0001080699985956,3162.629616851775,3365.927281771456,3162.629616851775,3365.927281771456,ptm,26,gaussian-iwls,1000,5000,007-gaussian,20250904-001401,NA,NA,NA,NA,NA
scale_intercept,19646.147895804348,19646.147895804348,20033.837464545853,20033.837464545853,0.9999359486066012,0.9999359486066012,3577.3193997671942,3647.912852626345,3577.3193997671942,3647.912852626345,ptm,26,gaussian-iwls,1000,5000,007-gaussian,20250904-001401,NA,NA,NA,NA,NA
g(x0)_coef,11871.382261136803,17534.18892418564,15667.834673695615,16991.332180241505,1.0003441444558754,1.0001184255918645,2581.1074365331447,3406.5421954304957,3812.329889666849,3694.3005357176144,ptm,26,gaussian-iwls,250,5000,007-gaussian,20250903-191503,NA,NA,NA,NA,NA
g(x0)_variance,8948.161651234748,8948.161651234748,12932.597090682744,12932.597090682744,1.0005864522776713,1.0005864522776713,1945.53305362867,2811.8395811181326,1945.53305362867,2811.8395811181326,ptm,26,gaussian-iwls,250,5000,007-gaussian,20250903-191503,NA,NA,NA,NA,NA
g(x1)_coef,9679.644197377804,17428.659798057055,15223.758994756898,16909.48457991096,1.0003544355106793,1.0000882078822784,2104.573930083712,3309.9900827886045,3789.38546700151,3676.505013239398,ptm,26,gaussian-iwls,250,5000,007-gaussian,20250903-191503,NA,NA,NA,NA,NA
g(x1)_variance,9667.514025352508,9667.514025352508,12980.576847362485,12980.576847362485,1.0003557685297944,1.0003557685297944,2101.9365558898567,2822.2714671483336,2101.9365558898567,2822.2714671483336,ptm,26,gaussian-iwls,250,5000,007-gaussian,20250903-191503,NA,NA,NA,NA,NA
g(x2)_coef,10256.551722692178,17376.428059846963,12158.838890429872,15365.667976523886,1.0005185629928666,1.0001278822262991,2230.006695285418,2643.6070197516906,3778.029103862697,3340.8443102149013,ptm,26,gaussian-iwls,250,5000,007-gaussian,20250903-191503,NA,NA,NA,NA,NA
g(x2)_variance,7254.328392781042,7254.328392781042,9678.61899477351,9678.61899477351,1.0006723946880542,1.0006723946880542,1577.2553313322126,2104.351027812714,1577.2553313322126,2104.351027812714,ptm,26,gaussian-iwls,250,5000,007-gaussian,20250903-191503,NA,NA,NA,NA,NA
g(x3)_coef,11249.47291812515,17479.390858303792,14812.218327797353,16622.406603270796,1.0008075203793791,1.0001350213451818,2445.8902566979204,3220.5118187954968,3800.415548754898,3614.087757685548,ptm,26,gaussian-iwls,250,5000,007-gaussian,20250903-191503,NA,NA,NA,NA,NA
g(x3)_variance,8566.48728694276,8566.48728694276,12377.799192521945,12377.799192521945,1.0004098212744723,1.0004098212744723,1862.5484004233597,2691.213949728627,1862.5484004233597,2691.213949728627,ptm,26,gaussian-iwls,250,5000,007-gaussian,20250903-191503,NA,NA,NA,NA,NA
loc_intercept,14690.719898779613,14690.719898779613,18163.86573927771,18163.86573927771,1.0002088309449737,1.0002088309449737,3194.0953079152587,3949.235893895796,3194.0953079152587,3949.235893895796,ptm,26,gaussian-iwls,250,5000,007-gaussian,20250903-191503,NA,NA,NA,NA,NA
s(x0)_coef,10898.326583819622,17575.333894594474,12812.982427408257,15789.074225368016,1.0003802059417837,1.0001035010565278,2369.5430887902335,2785.832643585096,3821.275738327273,3432.902420511278,ptm,26,gaussian-iwls,250,5000,007-gaussian,20250903-191503,NA,NA,NA,NA,NA
s(x0)_variance,6429.342450989412,6429.342450989412,9561.759588836632,9561.759588836632,1.0003341200433715,1.0003341200433715,1397.8846984477343,2078.9431456421644,1397.8846984477343,2078.9431456421644,ptm,26,gaussian-iwls,250,5000,007-gaussian,20250903-191503,NA,NA,NA,NA,NA
s(x1)_coef,12647.796736610377,16981.46060760464,16302.591340677596,16929.691158473248,1.0002549693697544,1.0000745567587248,2749.9175323075274,3544.5526745387047,3692.154232196861,3680.898381176403,ptm,26,gaussian-iwls,250,5000,007-gaussian,20250903-191503,NA,NA,NA,NA,NA
s(x1)_variance,9805.966704813269,9805.966704813269,12774.053720542845,12774.053720542845,1.000336626519528,1.000336626519528,2132.0393048960946,2777.3686608259964,2132.0393048960946,2777.3686608259964,ptm,26,gaussian-iwls,250,5000,007-gaussian,20250903-191503,NA,NA,NA,NA,NA
s(x2)_coef,14735.359561695632,15922.678138270296,16790.73028368193,18006.379797523,1.0004940246676892,1.0000430215976654,3203.8009818951177,3650.6851389927015,3461.950937824289,3914.994882489465,ptm,26,gaussian-iwls,250,5000,007-gaussian,20250903-191503,NA,NA,NA,NA,NA
s(x2)_variance,16175.986825820002,16175.986825820002,18803.323718274092,18803.323718274092,1.0000960226767377,1.0000960226767377,3517.0259849241866,4088.268544738931,3517.0259849241866,4088.268544738931,ptm,26,gaussian-iwls,250,5000,007-gaussian,20250903-191503,NA,NA,NA,NA,NA
s(x3)_coef,13059.772625035934,16241.175237254329,16565.815811438253,18055.32580557046,1.0004045845871463,1.0001119190965977,2839.4904233068046,3601.7836375397032,3531.1994223409683,3925.636853456358,ptm,26,gaussian-iwls,250,5000,007-gaussian,20250903-191503,NA,NA,NA,NA,NA
s(x3)_variance,13626.779485359451,13626.779485359451,17172.99961072451,17172.99961072451,1.000150306465183,1.000150306465183,2962.770559650944,3733.79915057821,2962.770559650944,3733.79915057821,ptm,26,gaussian-iwls,250,5000,007-gaussian,20250903-191503,NA,NA,NA,NA,NA
scale_intercept,19229.962100706005,19229.962100706005,19881.567207639306,19881.567207639306,1.0000722723382784,1.0000722723382784,4181.0293940976835,4322.703105733977,4181.0293940976835,4322.703105733977,ptm,26,gaussian-iwls,250,5000,007-gaussian,20250903-191503,NA,NA,NA,NA,NA
g(x0)_coef,14284.901747179822,17276.05596070251,14532.485069523687,17118.963631966224,1.000350477022286,1.000132427635159,3824.8789296248538,3891.171036474418,4625.780673931231,4583.71814183802,ptm,26,gaussian-iwls,500,5000,007-gaussian,20250903-201330,NA,NA,NA,NA,NA
g(x0)_variance,9219.949067343054,9219.949067343054,11501.079830375029,11501.079830375029,1.000477766063656,1.000477766063656,2468.7036385711895,3079.491808182688,2468.7036385711895,3079.491808182688,ptm,26,gaussian-iwls,500,5000,007-gaussian,20250903-201330,NA,NA,NA,NA,NA
g(x1)_coef,13304.480672689231,17341.83054557882,14794.160014288089,17253.52810854596,1.0004807242038705,1.0001376602387333,3562.364564713695,3961.2362704084,4643.392263303757,4619.748689352807,ptm,26,gaussian-iwls,500,5000,007-gaussian,20250903-201330,NA,NA,NA,NA,NA
g(x1)_variance,10173.472557716204,10173.472557716204,13327.055290987018,13327.055290987018,1.000406428627763,1.000406428627763,2724.0159936562104,3568.409071242315,2724.0159936562104,3568.409071242315,ptm,26,gaussian-iwls,500,5000,007-gaussian,20250903-201330,NA,NA,NA,NA,NA
g(x2)_coef,7099.45251300884,15431.541453941862,10075.818182514218,14029.92264689302,1.0005563128744064,1.000123584414415,1900.926363336078,2697.868375093171,4131.899456044029,3756.606553276572,ptm,26,gaussian-iwls,500,5000,007-gaussian,20250903-201330,NA,NA,NA,NA,NA
g(x2)_variance,5116.5290206140135,5116.5290206140135,9382.036267169806,9382.036267169806,1.0004912126380436,1.0004912126380436,1369.985204667175,2512.103581136537,1369.985204667175,2512.103581136537,ptm,26,gaussian-iwls,500,5000,007-gaussian,20250903-201330,NA,NA,NA,NA,NA
g(x3)_coef,12312.354881341244,16890.714216305438,14378.878176396713,16888.200573142018,1.000902839116114,1.0001243441065852,3296.7161828049097,3850.04175330784,4522.6028190929765,4521.929774157665,ptm,26,gaussian-iwls,500,5000,007-gaussian,20250903-201330,NA,NA,NA,NA,NA
g(x3)_variance,7485.300892646475,7485.300892646475,12060.560951434692,12060.560951434692,1.0004221503745838,1.0004221503745838,2004.2398731820415,3229.29665734005,2004.2398731820415,3229.29665734005,ptm,26,gaussian-iwls,500,5000,007-gaussian,20250903-201330,NA,NA,NA,NA,NA
loc_intercept,15581.460531836476,15581.460531836476,17510.259418880883,17510.259418880883,1.0004199637796607,1.0004199637796607,4172.041301772937,4688.490231776708,4172.041301772937,4688.490231776708,ptm,26,gaussian-iwls,500,5000,007-gaussian,20250903-201330,NA,NA,NA,NA,NA
s(x0)_coef,12176.215173275985,17467.453477178875,13117.707416672169,16237.680651637476,1.0003700894537024,1.000129349533344,3260.263856420033,3512.3547638623777,4677.028651754915,4347.7486712631235,ptm,26,gaussian-iwls,500,5000,007-gaussian,20250903-201330,NA,NA,NA,NA,NA
s(x0)_variance,7581.914051935063,7581.914051935063,10656.643327176622,10656.643327176622,1.0003375223039983,1.0003375223039983,2030.108699151416,2853.3882307375493,2030.108699151416,2853.3882307375493,ptm,26,gaussian-iwls,500,5000,007-gaussian,20250903-201330,NA,NA,NA,NA,NA
s(x1)_coef,14758.490701343768,16971.66963600368,17228.270103310784,17705.202047974635,1.000207371963807,1.0000858808600477,3951.685570940561,4612.985687846867,4544.279179527438,4740.6874374490235,ptm,26,gaussian-iwls,500,5000,007-gaussian,20250903-201330,NA,NA,NA,NA,NA
s(x1)_variance,11865.044197691295,11865.044197691295,15071.920904392398,15071.920904392398,1.0001527235755563,1.0001527235755563,3176.9457259148894,4035.608624859039,3176.9457259148894,4035.608624859039,ptm,26,gaussian-iwls,500,5000,007-gaussian,20250903-201330,NA,NA,NA,NA,NA
s(x2)_coef,15232.325438852047,16531.557486891368,17468.806372905645,18472.387607383047,1.000275880607905,1.0000636068356956,4078.558022406848,4677.390898723839,4426.436178882093,4946.106552905874,ptm,26,gaussian-iwls,500,5000,007-gaussian,20250903-201330,NA,NA,NA,NA,NA
s(x2)_variance,17986.490371367778,17986.490371367778,19115.719367492573,19115.719367492573,1.000147856045676,1.000147856045676,4816.004285988661,5118.362977034741,4816.004285988661,5118.362977034741,ptm,26,gaussian-iwls,500,5000,007-gaussian,20250903-201330,NA,NA,NA,NA,NA
s(x3)_coef,15176.514483789508,16553.51016796383,17902.093013468333,18341.361725370414,1.0002544241655678,1.0000649124147534,4063.6142622159105,4793.4063233523875,4432.3141575177815,4911.023487987729,ptm,26,gaussian-iwls,500,5000,007-gaussian,20250903-201330,NA,NA,NA,NA,NA
s(x3)_variance,16011.196213331714,16011.196213331714,18858.33972885266,18858.33972885266,1.0000494608777897,1.0000494608777897,4287.10593312636,5049.44784032807,4287.10593312636,5049.44784032807,ptm,26,gaussian-iwls,500,5000,007-gaussian,20250903-201330,NA,NA,NA,NA,NA
scale_intercept,19206.383205296268,19206.383205296268,20118.712855020214,20118.712855020214,0.999964670715356,0.999964670715356,5142.6388319920725,5386.9212580010635,5142.6388319920725,5386.9212580010635,ptm,26,gaussian-iwls,500,5000,007-gaussian,20250903-201330,NA,NA,NA,NA,NA
g(x0)_coef,14181.292060806662,16961.922777068106,15081.487529447815,17148.41993764027,1.0003188526647104,1.00008896514926,2233.993735750822,2375.802467231191,2672.0293939213825,2701.4084862260247,ptm,27,gaussian-iwls,1000,5000,007-gaussian,20250903-194155,NA,NA,NA,NA,NA
g(x0)_variance,9611.769840914838,9611.769840914838,12107.67904783693,12107.67904783693,1.0002104575730084,1.0002104575730084,1514.1521324017506,1907.3353141145733,1514.1521324017506,1907.3353141145733,ptm,27,gaussian-iwls,1000,5000,007-gaussian,20250903-194155,NA,NA,NA,NA,NA
g(x1)_coef,14721.382634414858,17466.0002189018,16251.372157638469,18171.067654778548,1.000511656497597,1.0000894192440244,2319.07476736665,2560.0956134214566,2751.437239311016,2862.5072481844495,ptm,27,gaussian-iwls,1000,5000,007-gaussian,20250903-194155,NA,NA,NA,NA,NA
g(x1)_variance,11109.853109164056,11109.853109164056,14165.058279117184,14165.058279117184,1.0000588754212063,1.0000588754212063,1750.1467528179885,2231.4364111822047,1750.1467528179885,2231.4364111822047,ptm,27,gaussian-iwls,1000,5000,007-gaussian,20250903-194155,NA,NA,NA,NA,NA
g(x2)_coef,13390.579612997612,16418.513835516875,16682.431322153603,18040.846717295422,1.000347401697544,1.000034228218361,2109.4319787817512,2628.0008133944707,2586.425616340951,2841.9934080242215,ptm,27,gaussian-iwls,1000,5000,007-gaussian,20250903-194155,NA,NA,NA,NA,NA
g(x2)_variance,11800.494003723845,11800.494003723845,15093.64839725266,15093.64839725266,1.00026769862535,1.00026769862535,1858.944133584445,2377.7181814256965,1858.944133584445,2377.7181814256965,ptm,27,gaussian-iwls,1000,5000,007-gaussian,20250903-194155,NA,NA,NA,NA,NA
g(x3)_coef,14320.67263334108,17421.78905074509,14750.397934594264,17406.308517649635,1.0003260598993573,1.000041842478221,2255.9505027782648,2323.6455778798095,2744.4726078593244,2742.0339433276977,ptm,27,gaussian-iwls,1000,5000,007-gaussian,20250903-194155,NA,NA,NA,NA,NA
g(x3)_variance,9897.973576077964,9897.973576077964,13402.88059014908,13402.88059014908,1.0002042981239023,1.0002042981239023,1559.23810544013,2111.369764547827,1559.23810544013,2111.369764547827,ptm,27,gaussian-iwls,1000,5000,007-gaussian,20250903-194155,NA,NA,NA,NA,NA
