xnum,bias,var,mse,ci_coverage,ci_width,parameter,data_type,data_seed,model,ntrain,ntest,run,job,mcmc_strategy,apply_jitter
1,1.1851630787873543e-17,0.00145713185958791,0.00248732948253811,1,0.12329030417502768,scale,mixture,19,ptm-iwls-nuts,1000,5000,20250905-164305,008-ptm,iwls-nuts,FALSE
2,-3.8302694349567896e-18,0.00206671110767579,0.00397615625902006,0.96800005,0.14805568502033983,scale,mixture,19,ptm-iwls-nuts,1000,5000,20250905-164305,008-ptm,iwls-nuts,FALSE
3,-1.441208263841531e-17,0.00183375251011438,0.00216226106451045,1,0.1379813527381559,scale,mixture,19,ptm-iwls-nuts,1000,5000,20250905-164305,008-ptm,iwls-nuts,FALSE
0,-3.9523939676655565e-17,0.00827082840797768,0.01445178615872934,0.874,0.28458481450448914,loc,mixture,19,ptm-iwls-nuts,250,5000,20250905-184141,008-ptm,iwls-nuts,FALSE
1,3.97459842815806e-17,0.01149558291474254,0.01524978514642492,0.98,0.32787925093888054,loc,mixture,19,ptm-iwls-nuts,250,5000,20250905-184141,008-ptm,iwls-nuts,FALSE
2,-2.009503674571533e-17,0.02208477660482207,0.03201259922673076,0.99000007,0.4720682351364038,loc,mixture,19,ptm-iwls-nuts,250,5000,20250905-184141,008-ptm,iwls-nuts,FALSE
3,-9.039990978010335e-17,0.01695383225775036,0.02747367155767748,0.94600004,0.4173973580240659,loc,mixture,19,ptm-iwls-nuts,250,5000,20250905-184141,008-ptm,iwls-nuts,FALSE
0,1.998401444325282e-18,0.00506568788231609,0.00767631474972175,1,0.22626553015864911,scale,mixture,19,ptm-iwls-nuts,250,5000,20250905-184141,008-ptm,iwls-nuts,FALSE
1,1.049160758270773e-17,0.00552377221344239,0.00689425483754631,1,0.23418614340115124,scale,mixture,19,ptm-iwls-nuts,250,5000,20250905-184141,008-ptm,iwls-nuts,FALSE
2,-3.7747582837255325e-18,0.00577750037825088,0.02051042041368854,0.794,0.24581246091975884,scale,mixture,19,ptm-iwls-nuts,250,5000,20250905-184141,008-ptm,iwls-nuts,FALSE
3,-1.4377388168895778e-17,0.0060006627566977,0.00768677168116485,1,0.2478275196225556,scale,mixture,19,ptm-iwls-nuts,250,5000,20250905-184141,008-ptm,iwls-nuts,FALSE
0,-3.7969627442180357e-17,0.0047236557564985,0.00614948358571838,1,0.21871269480763245,loc,mixture,19,ptm-iwls-nuts,500,5000,20250905-162612,008-ptm,iwls-nuts,FALSE
1,4.195949143692701e-17,0.00614441746601165,0.00700535578510226,1,0.24693093024796087,loc,mixture,19,ptm-iwls-nuts,500,5000,20250905-162612,008-ptm,iwls-nuts,FALSE
2,-2.225997164373439e-17,0.01405979197342244,0.02515007882097199,0.93200004,0.3749525697672397,loc,mixture,19,ptm-iwls-nuts,500,5000,20250905-162612,008-ptm,iwls-nuts,FALSE
3,-9.00390872971002e-17,0.01024850617351521,0.01835633635532068,0.966,0.32607834001024183,loc,mixture,19,ptm-iwls-nuts,500,5000,20250905-162612,008-ptm,iwls-nuts,FALSE
0,2.1371793224034263e-18,0.00296246452927291,0.00409365332854231,1,0.17557894425605158,scale,mixture,19,ptm-iwls-nuts,500,5000,20250905-162612,008-ptm,iwls-nuts,FALSE
1,1.1435297153639112e-17,0.00302700560193866,0.00535046262268369,1,0.17723829143383188,scale,mixture,19,ptm-iwls-nuts,500,5000,20250905-162612,008-ptm,iwls-nuts,FALSE
2,-4.5519144009631405e-18,0.00380769923221838,0.0117232598416545,0.89000005,0.19914104690874743,scale,mixture,19,ptm-iwls-nuts,500,5000,20250905-162612,008-ptm,iwls-nuts,FALSE
3,-1.496025525682398e-17,0.00362457580304093,0.00523955671090332,1,0.1936395467072368,scale,mixture,19,ptm-iwls-nuts,500,5000,20250905-162612,008-ptm,iwls-nuts,FALSE
0,2.65898414397725e-17,0.00205786078070765,0.00390607052269741,0.906,0.14518312413397083,loc,mixture,20,ptm-iwls-nuts,1000,5000,20250905-170725,008-ptm,iwls-nuts,FALSE
1,-1.1102230246251566e-19,0.00309702533802611,0.00440432235895671,1,0.17693450489296855,loc,mixture,20,ptm-iwls-nuts,1000,5000,20250905-170725,008-ptm,iwls-nuts,FALSE
2,5.218048215738235e-17,0.00651922511690213,0.0120984090548627,0.892,0.2555696498952572,loc,mixture,20,ptm-iwls-nuts,1000,5000,20250905-170725,008-ptm,iwls-nuts,FALSE
3,4.979350265443826e-17,0.00466636209866148,0.00750388522468706,0.98,0.22065875340043767,loc,mixture,20,ptm-iwls-nuts,1000,5000,20250905-170725,008-ptm,iwls-nuts,FALSE
0,-3.3306690738754697e-19,0.00128973914282428,0.00241808353629798,0.96000004,0.11555565431307369,scale,mixture,20,ptm-iwls-nuts,1000,5000,20250905-170725,008-ptm,iwls-nuts,FALSE
1,-1.609823385706477e-17,0.00134007743721792,0.00233248694209855,1,0.11805434655517548,scale,mixture,20,ptm-iwls-nuts,1000,5000,20250905-170725,008-ptm,iwls-nuts,FALSE
2,1.1990408665951687e-17,0.00182006770351396,0.00270199986203309,1,0.13888470966186625,scale,mixture,20,ptm-iwls-nuts,1000,5000,20250905-170725,008-ptm,iwls-nuts,FALSE
3,-1.3822276656583199e-17,0.00167795092751648,0.00269685791177433,1,0.1323373802025488,scale,mixture,20,ptm-iwls-nuts,1000,5000,20250905-170725,008-ptm,iwls-nuts,FALSE
0,2.7422508708241366e-17,0.01239431806895414,0.04921838967033054,0.38200003,0.3527086842053039,loc,mixture,20,ptm-iwls-nuts,250,5000,20250905-164322,008-ptm,iwls-nuts,FALSE
1,-6.661338147750937e-19,0.01884815293095868,0.02748154110159375,1,0.4272607875155425,loc,mixture,20,ptm-iwls-nuts,250,5000,20250905-164322,008-ptm,iwls-nuts,FALSE
2,5.617728504603292e-17,0.04617160513949733,0.07282975975928457,0.98800004,0.6686052708677346,loc,mixture,20,ptm-iwls-nuts,250,5000,20250905-164322,008-ptm,iwls-nuts,FALSE
3,5.639932965095795e-17,0.02834042639237116,0.0426112584226342,1,0.5445707084484791,loc,mixture,20,ptm-iwls-nuts,250,5000,20250905-164322,008-ptm,iwls-nuts,FALSE
0,-4.440892098500622e-19,0.00639750947794223,0.00996298460323349,1,0.2543297235707417,scale,mixture,20,ptm-iwls-nuts,250,5000,20250905-164322,008-ptm,iwls-nuts,FALSE
1,-1.687538997430238e-17,0.00587702708553237,0.00761232925972596,1,0.2450572974641106,scale,mixture,20,ptm-iwls-nuts,250,5000,20250905-164322,008-ptm,iwls-nuts,FALSE
2,1.1934897514720431e-17,0.01020552737232774,0.01930269780518299,1,0.3240969067469743,scale,mixture,20,ptm-iwls-nuts,250,5000,20250905-164322,008-ptm,iwls-nuts,FALSE
3,-1.3433698597964386e-17,0.00796496927803169,0.01602953963661858,0.952,0.2870790628808446,scale,mixture,20,ptm-iwls-nuts,250,5000,20250905-164322,008-ptm,iwls-nuts,FALSE
0,2.618738559334588e-17,0.00442359338314107,0.00734728169182122,0.90000004,0.2100966278337702,loc,mixture,20,ptm-iwls-nuts,500,5000,20250905-170530,008-ptm,iwls-nuts,FALSE
1,1.3877787807814457e-19,0.00581679555692878,0.00830091671481779,1,0.2428279350904898,loc,mixture,20,ptm-iwls-nuts,500,5000,20250905-170530,008-ptm,iwls-nuts,FALSE
2,5.573319583618286e-17,0.01371106489099271,0.02795592719419704,0.84200007,0.3705320441413544,loc,mixture,20,ptm-iwls-nuts,500,5000,20250905-170530,008-ptm,iwls-nuts,FALSE
3,5.129230373768223e-17,0.00961735788046463,0.0145916402191566,0.96800005,0.31636792503351435,loc,mixture,20,ptm-iwls-nuts,500,5000,20250905-170530,008-ptm,iwls-nuts,FALSE
0,-6.522560269672795e-19,0.00275396881300409,0.00397078231603413,1,0.16877435856013226,scale,mixture,20,ptm-iwls-nuts,500,5000,20250905-170530,008-ptm,iwls-nuts,FALSE
1,-1.6257828416854636e-17,0.00248550465842145,0.00295016954259333,1,0.16068352990098222,scale,mixture,20,ptm-iwls-nuts,500,5000,20250905-170530,008-ptm,iwls-nuts,FALSE
2,1.2323475573339235e-17,0.00385396371612091,0.00509981280289196,1,0.20089896909372423,scale,mixture,20,ptm-iwls-nuts,500,5000,20250905-170530,008-ptm,iwls-nuts,FALSE
3,-1.4183099139586375e-17,0.00318002074565217,0.00450646602395526,1,0.18215965587439648,scale,mixture,20,ptm-iwls-nuts,500,5000,20250905-170530,008-ptm,iwls-nuts,FALSE
0,2.481348460037225e-17,0.00211200780935031,0.00417195301806304,0.86600006,0.14591652993909068,loc,mixture,21,ptm-iwls-nuts,1000,5000,20250905-175317,008-ptm,iwls-nuts,FALSE
1,2.69784194983913e-17,0.00244620740651131,0.00355000126502502,1,0.15807959661584467,loc,mixture,21,ptm-iwls-nuts,1000,5000,20250905-175317,008-ptm,iwls-nuts,FALSE
2,-9.492406860545087e-17,0.00614668628488792,0.01003027489171001,0.92800003,0.24685955271825405,loc,mixture,21,ptm-iwls-nuts,1000,5000,20250905-175317,008-ptm,iwls-nuts,FALSE
3,1.1324274851176594e-16,0.00463739454259366,0.01079339216688407,0.79,0.21950434050999224,loc,mixture,21,ptm-iwls-nuts,1000,5000,20250905-175317,008-ptm,iwls-nuts,FALSE
0,-4.052314039881819e-18,0.00121007228164946,0.00193076278840263,1,0.11176306112359276,scale,mixture,21,ptm-iwls-nuts,1000,5000,20250905-175317,008-ptm,iwls-nuts,FALSE
1,-1.793010184769628e-17,0.00127278463360147,0.00313828462771668,0.76600003,0.11562168848085294,scale,mixture,21,ptm-iwls-nuts,1000,5000,20250905-175317,008-ptm,iwls-nuts,FALSE
2,7.327471962526034e-18,0.0018860493085995,0.00257032856712132,1,0.13959191106506325,scale,mixture,21,ptm-iwls-nuts,1000,5000,20250905-175317,008-ptm,iwls-nuts,FALSE
3,-3.8788416922841406e-17,0.00156462457950454,0.00247723108011736,0.96400005,0.12704663741456593,scale,mixture,21,ptm-iwls-nuts,1000,5000,20250905-175317,008-ptm,iwls-nuts,FALSE
0,2.4369395390522183e-17,0.01182763422010032,0.01755746662134217,1,0.34409895111128813,loc,mixture,21,ptm-iwls-nuts,250,5000,20250905-185444,008-ptm,iwls-nuts,FALSE
1,2.886579864025407e-17,0.01233532995614571,0.01841614324954465,1,0.35668829478022596,loc,mixture,21,ptm-iwls-nuts,250,5000,20250905-185444,008-ptm,iwls-nuts,FALSE
2,-9.414691248821327e-17,0.04056582860549445,0.06223510998433996,0.91200006,0.6038574301590418,loc,mixture,21,ptm-iwls-nuts,250,5000,20250905-185444,008-ptm,iwls-nuts,FALSE
3,1.1235457009206584e-16,0.02528250152429718,0.06028421208199525,0.87200004,0.5071844073828418,loc,mixture,21,ptm-iwls-nuts,250,5000,20250905-185444,008-ptm,iwls-nuts,FALSE
0,-4.3853809472693676e-18,0.00549430033426124,0.00991722525481958,1,0.23729124588305903,scale,mixture,21,ptm-iwls-nuts,250,5000,20250905-185444,008-ptm,iwls-nuts,FALSE
1,-1.6542323066914832e-17,0.00586187986458011,0.01328003377504991,0.88400006,0.2465742410620009,scale,mixture,21,ptm-iwls-nuts,250,5000,20250905-185444,008-ptm,iwls-nuts,FALSE
2,7.771561172376097e-18,0.01042729877789905,0.01223294279055989,1,0.31616603764987616,scale,mixture,21,ptm-iwls-nuts,250,5000,20250905-185444,008-ptm,iwls-nuts,FALSE
3,-3.5971225997855067e-17,0.00768367602104171,0.01366968558665492,1,0.2765379100901462,scale,mixture,21,ptm-iwls-nuts,250,5000,20250905-185444,008-ptm,iwls-nuts,FALSE
0,2.581268532253488e-17,0.00391357993961014,0.00768490883197888,0.84800005,0.19876997988401623,loc,mixture,21,ptm-iwls-nuts,500,5000,20250905-171850,008-ptm,iwls-nuts,FALSE
1,2.864375403532904e-17,0.00433705185849296,0.00758001236270404,0.95000005,0.21180479038099193,loc,mixture,21,ptm-iwls-nuts,500,5000,20250905-171850,008-ptm,iwls-nuts,FALSE
2,-9.681144774731364e-17,0.01253864729736295,0.02114451744040996,0.93000007,0.35363742769489104,loc,mixture,21,ptm-iwls-nuts,500,5000,20250905-171850,008-ptm,iwls-nuts,FALSE
3,1.1113332476497818e-16,0.009401782721768,0.01925866475333141,0.84200007,0.3072164081071902,loc,mixture,21,ptm-iwls-nuts,500,5000,20250905-171850,008-ptm,iwls-nuts,FALSE
0,-4.163336342344337e-18,0.00207594245592716,0.00366840160837849,1,0.1466634374463891,scale,mixture,21,ptm-iwls-nuts,500,5000,20250905-171850,008-ptm,iwls-nuts,FALSE
1,-1.765254609153999e-17,0.00216313083152593,0.00448393393208101,0.90800005,0.1510107057572595,scale,mixture,21,ptm-iwls-nuts,500,5000,20250905-171850,008-ptm,iwls-nuts,FALSE
2,6.772360450213455e-18,0.00349466072259769,0.00543110812779989,1,0.18984583075282097,scale,mixture,21,ptm-iwls-nuts,500,5000,20250905-171850,008-ptm,iwls-nuts,FALSE
3,-3.719247132494274e-17,0.00260663602584621,0.00382365475182191,1,0.16308180349239557,scale,mixture,21,ptm-iwls-nuts,500,5000,20250905-171850,008-ptm,iwls-nuts,FALSE
0,-2.881028748902281e-17,0.00181957147101979,0.00278464670278435,1,0.13793223776534752,loc,mixture,22,ptm-iwls-nuts,1000,5000,20250905-214826,008-ptm,iwls-nuts,FALSE
1,-4.063416270128073e-17,0.00256249469374965,0.00339351892720548,1,0.16129057550226825,loc,mixture,22,ptm-iwls-nuts,1000,5000,20250905-214826,008-ptm,iwls-nuts,FALSE
2,-2.8976820942716587e-17,0.00613921111442046,0.0127513580373971,0.85600007,0.2467345561063544,loc,mixture,22,ptm-iwls-nuts,1000,5000,20250905-214826,008-ptm,iwls-nuts,FALSE
3,-1.752209488614653e-16,0.00454412415516463,0.01231714694376989,0.78200006,0.21778129271149135,loc,mixture,22,ptm-iwls-nuts,1000,5000,20250905-214826,008-ptm,iwls-nuts,FALSE
0,4.3853809472693676e-18,0.00121236516081706,0.00234173178784823,0.91,0.11238228669676548,scale,mixture,22,ptm-iwls-nuts,1000,5000,20250905-214826,008-ptm,iwls-nuts,FALSE
1,1.1213252548714079e-17,0.00126039017504897,0.00227685491733003,0.94000006,0.11482657602336845,scale,mixture,22,ptm-iwls-nuts,1000,5000,20250905-214826,008-ptm,iwls-nuts,FALSE
2,9.10382880192628e-18,0.00186562014390086,0.00313285926862245,0.96000004,0.13950242092531617,scale,mixture,22,ptm-iwls-nuts,1000,5000,20250905-214826,008-ptm,iwls-nuts,FALSE
3,1.662558979376172e-17,0.00150147584130251,0.00387115257432455,0.78000003,0.12582557707969133,scale,mixture,22,ptm-iwls-nuts,1000,5000,20250905-214826,008-ptm,iwls-nuts,FALSE
0,-2.753353101070388e-17,0.00941197519550419,0.01352588914709138,1,0.3097006064568529,loc,mixture,22,ptm-iwls-nuts,250,5000,20250905-182008,008-ptm,iwls-nuts,FALSE
1,-3.7525538232330294e-17,0.01260991021197103,0.0192137966325386,1,0.3601091381214817,loc,mixture,22,ptm-iwls-nuts,250,5000,20250905-182008,008-ptm,iwls-nuts,FALSE
2,-2.90878432451791e-17,0.03285585760391441,0.05077203816680834,0.97800004,0.5756616658897791,loc,mixture,22,ptm-iwls-nuts,250,5000,20250905-182008,008-ptm,iwls-nuts,FALSE
3,-1.6930901125533639e-16,0.02458463899882013,0.04057763669226704,0.96800005,0.5050509152728616,loc,mixture,22,ptm-iwls-nuts,250,5000,20250905-182008,008-ptm,iwls-nuts,FALSE
0,3.3306690738754695e-18,0.00619479887422007,0.0091750527221138,1,0.25155264712459974,scale,mixture,22,ptm-iwls-nuts,250,5000,20250905-182008,008-ptm,iwls-nuts,FALSE
1,1.2212453270876719e-17,0.00567457649470233,0.00736280117820227,1,0.243020551952258,scale,mixture,22,ptm-iwls-nuts,250,5000,20250905-182008,008-ptm,iwls-nuts,FALSE
2,8.881784197001253e-18,0.00853205216595562,0.01474312237830758,1,0.29790082273442087,scale,mixture,22,ptm-iwls-nuts,250,5000,20250905-182008,008-ptm,iwls-nuts,FALSE
3,1.6542323066914832e-17,0.00673008583383051,0.01033768009583839,1,0.2650247374238811,scale,mixture,22,ptm-iwls-nuts,250,5000,20250905-182008,008-ptm,iwls-nuts,FALSE
0,-2.8199664825478977e-17,0.00391924054277929,0.00839655176864101,0.90800005,0.201917511906821,loc,mixture,22,ptm-iwls-nuts,500,5000,20250905-172159,008-ptm,iwls-nuts,FALSE
1,-4.107825191113078e-17,0.00559342148223974,0.00854796633104872,1,0.24041153944224303,loc,mixture,22,ptm-iwls-nuts,500,5000,20250905-172159,008-ptm,iwls-nuts,FALSE
2,-3.108624468950438e-17,0.01353229817426868,0.02605473629259915,0.85,0.36712308578983666,loc,mixture,22,ptm-iwls-nuts,500,5000,20250905-172159,008-ptm,iwls-nuts,FALSE
3,-1.724176357242868e-16,0.01014652345694481,0.02192567600536621,0.794,0.32549661568213356,loc,mixture,22,ptm-iwls-nuts,500,5000,20250905-172159,008-ptm,iwls-nuts,FALSE
0,5.190292640122607e-18,0.00261672049022566,0.00474013842257547,0.906,0.16504008905620698,scale,mixture,22,ptm-iwls-nuts,500,5000,20250905-172159,008-ptm,iwls-nuts,FALSE
1,1.0658141036401503e-17,0.00257009076932974,0.00614887055790247,0.91400003,0.1644410610436289,scale,mixture,22,ptm-iwls-nuts,500,5000,20250905-172159,008-ptm,iwls-nuts,FALSE
2,1.0200174038743626e-17,0.00375986731807092,0.00859844128168269,0.896,0.19846835832403328,scale,mixture,22,ptm-iwls-nuts,500,5000,20250905-172159,008-ptm,iwls-nuts,FALSE
3,1.633415624979761e-17,0.0029921646363045,0.00446181312422178,1,0.1774610173629228,scale,mixture,22,ptm-iwls-nuts,500,5000,20250905-172159,008-ptm,iwls-nuts,FALSE
0,-3.184952301893418e-17,0.00227179048258253,0.00440249177128653,0.95600003,0.15044659035061256,loc,mixture,23,ptm-iwls-nuts,1000,5000,20250905-191800,008-ptm,iwls-nuts,FALSE
1,-1.230682222796986e-16,0.00285821056107927,0.00527006161442196,0.91800004,0.17044227415093388,loc,mixture,23,ptm-iwls-nuts,1000,5000,20250905-191800,008-ptm,iwls-nuts,FALSE
2,-1.5054624213917124e-16,0.00574426066527596,0.01141602439017147,0.91800004,0.2412993615056853,loc,mixture,23,ptm-iwls-nuts,1000,5000,20250905-191800,008-ptm,iwls-nuts,FALSE
3,1.5210055437364646e-16,0.00464928142925495,0.00798812265933443,0.96000004,0.21525934520599507,loc,mixture,23,ptm-iwls-nuts,1000,5000,20250905-191800,008-ptm,iwls-nuts,FALSE
0,3.663735981263017e-18,0.00123448785625042,0.00215510949056442,0.94600004,0.11353111299443933,scale,mixture,23,ptm-iwls-nuts,1000,5000,20250905-191800,008-ptm,iwls-nuts,FALSE
1,8.652800698172315e-18,0.00126627901034945,0.00203771278742942,0.97800004,0.11494131639380212,scale,mixture,23,ptm-iwls-nuts,1000,5000,20250905-191800,008-ptm,iwls-nuts,FALSE
2,7.882583474838608e-18,0.00194526657560382,0.00392871127330328,0.98600006,0.14280027421406777,scale,mixture,23,ptm-iwls-nuts,1000,5000,20250905-191800,008-ptm,iwls-nuts,FALSE
3,2.781108676686017e-17,0.0017065637892333,0.00506120596707541,0.794,0.1309979122212231,scale,mixture,23,ptm-iwls-nuts,1000,5000,20250905-191800,008-ptm,iwls-nuts,FALSE
0,-3.186340080674199e-17,0.00967770062389947,0.02147043745776748,0.91400003,0.30968823023182684,loc,mixture,23,ptm-iwls-nuts,250,5000,20250905-203023,008-ptm,iwls-nuts,FALSE
1,-1.244004899092488e-16,0.01483112921636261,0.02138443538809195,1,0.3863692580931857,loc,mixture,23,ptm-iwls-nuts,250,5000,20250905-203023,008-ptm,iwls-nuts,FALSE
2,-1.4666046155298315e-16,0.02717103758563679,0.0549619192195764,0.95000005,0.5301057945704752,loc,mixture,23,ptm-iwls-nuts,250,5000,20250905-203023,008-ptm,iwls-nuts,FALSE
3,1.5076828674409627e-16,0.02001243079074956,0.03622617885384903,1,0.4570025943521605,loc,mixture,23,ptm-iwls-nuts,250,5000,20250905-203023,008-ptm,iwls-nuts,FALSE
0,4.5519144009631405e-18,0.00505931140229735,0.00984540835998609,1,0.22785146712124596,scale,mixture,23,ptm-iwls-nuts,250,5000,20250905-203023,008-ptm,iwls-nuts,FALSE
1,8.43769498715119e-18,0.00546919432806778,0.01223570646349788,0.81000006,0.23619834281667892,scale,mixture,23,ptm-iwls-nuts,250,5000,20250905-203023,008-ptm,iwls-nuts,FALSE
2,1.0269562977782695e-17,0.00919223690255905,0.01392282060538128,0.97800004,0.3050896437410137,scale,mixture,23,ptm-iwls-nuts,250,5000,20250905-203023,008-ptm,iwls-nuts,FALSE
3,2.7644553313166398e-17,0.00654883267753145,0.01545026016616937,0.91800004,0.2566297762687894,scale,mixture,23,ptm-iwls-nuts,250,5000,20250905-203023,008-ptm,iwls-nuts,FALSE
0,-3.042011087472928e-17,0.0036748564998446,0.00601995378242451,1,0.18951080594773312,loc,mixture,23,ptm-iwls-nuts,500,5000,20250905-181404,008-ptm,iwls-nuts,FALSE
1,-1.2334577803585491e-16,0.00533524869780554,0.00988557446474769,0.93600005,0.23347152439897145,loc,mixture,23,ptm-iwls-nuts,500,5000,20250905-181404,008-ptm,iwls-nuts,FALSE
2,-1.535160887300435e-16,0.01021494681634718,0.02537560474612564,0.786,0.32327330008630845,loc,mixture,23,ptm-iwls-nuts,500,5000,20250905-181404,008-ptm,iwls-nuts,FALSE
3,1.5393936125818183e-16,0.00737677628056465,0.01650144048485019,0.864,0.278084172184644,loc,mixture,23,ptm-iwls-nuts,500,5000,20250905-181404,008-ptm,iwls-nuts,FALSE
0,3.663735981263017e-18,0.00202100399197451,0.00525282682499881,0.832,0.14446886868735304,scale,mixture,23,ptm-iwls-nuts,500,5000,20250905-181404,008-ptm,iwls-nuts,FALSE
1,8.049116928532383e-18,0.00238090675997799,0.00482583814658628,0.91,0.1563971977159685,scale,mixture,23,ptm-iwls-nuts,500,5000,20250905-181404,008-ptm,iwls-nuts,FALSE
2,7.216449660063518e-18,0.00308418708923599,0.00668462829585466,0.86,0.17869928389341014,scale,mixture,23,ptm-iwls-nuts,500,5000,20250905-181404,008-ptm,iwls-nuts,FALSE
3,2.8199664825478977e-17,0.00261086654521904,0.00815489681801961,0.836,0.16294241321488667,scale,mixture,23,ptm-iwls-nuts,500,5000,20250905-181404,008-ptm,iwls-nuts,FALSE
0,-2.0837498393433408e-17,0.00216229978208156,0.00326794586447083,1,0.14854673817534073,loc,mixture,24,ptm-iwls-nuts,1000,5000,20250905-194147,008-ptm,iwls-nuts,FALSE
1,-9.006684287271583e-17,0.00292577355189912,0.0088448344955416,0.70000005,0.1708386004411512,loc,mixture,24,ptm-iwls-nuts,1000,5000,20250905-194147,008-ptm,iwls-nuts,FALSE
2,1.84297022087776e-17,0.00676857936247034,0.01342801525648567,0.864,0.2597928056664044,loc,mixture,24,ptm-iwls-nuts,1000,5000,20250905-194147,008-ptm,iwls-nuts,FALSE
3,1.3267165144270621e-16,0.00483510927451268,0.00843515855351918,0.984,0.22348269087447545,loc,mixture,24,ptm-iwls-nuts,1000,5000,20250905-194147,008-ptm,iwls-nuts,FALSE
0,1.7347234759768067e-18,0.00127863540224348,0.00180101222761079,1,0.115212095883511,scale,mixture,24,ptm-iwls-nuts,1000,5000,20250905-194147,008-ptm,iwls-nuts,FALSE
1,-1.7166823518266475e-17,0.00127130538078065,0.00225650927498988,1,0.11517051652924304,scale,mixture,24,ptm-iwls-nuts,1000,5000,20250905-194147,008-ptm,iwls-nuts,FALSE
2,-5.329070518200751e-18,0.00213734734283828,0.00445004415167034,0.96400005,0.1478557491825253,scale,mixture,24,ptm-iwls-nuts,1000,5000,20250905-194147,008-ptm,iwls-nuts,FALSE
3,1.3600232051658167e-17,0.0015442584736544,0.00245814328201027,1,0.12676644340173696,scale,mixture,24,ptm-iwls-nuts,1000,5000,20250905-194147,008-ptm,iwls-nuts,FALSE
