index,variable,kernel,error_code,error_msg,phase,count,relative,run,model
0,trafo0_scale_square_transformed,kernel_00,2,maximum tree depth,posterior,0,0,dummy-0eapozez,ptm
0,scale_intercept,kernel_01,NA,NA,NA,NA,NA,dummy-0eapozez,ptm
0,loc_intercept,kernel_02,NA,NA,NA,NA,NA,dummy-0eapozez,ptm
0,trafo0_latent,kernel_00,1,divergent transition,warmup,59,0.00295,dummy-0ega62af,ptm
0,trafo0_latent,kernel_00,1,divergent transition,posterior,111,0.00277499999999999,dummy-0ega62af,ptm
0,trafo0_latent,kernel_00,2,maximum tree depth,warmup,7,3.5e-4,dummy-0ega62af,ptm
0,trafo0_latent,kernel_00,2,maximum tree depth,posterior,0,0,dummy-0ega62af,ptm
0,trafo0_scale_square_transformed,kernel_00,1,divergent transition,warmup,59,0.00295,dummy-0ega62af,ptm
0,trafo0_scale_square_transformed,kernel_00,1,divergent transition,posterior,111,0.00277499999999999,dummy-0ega62af,ptm
0,trafo0_scale_square_transformed,kernel_00,2,maximum tree depth,warmup,7,3.5e-4,dummy-0ega62af,ptm
0,trafo0_scale_square_transformed,kernel_00,2,maximum tree depth,posterior,0,0,dummy-0ega62af,ptm
0,scale_intercept,kernel_01,NA,NA,NA,NA,NA,dummy-0ega62af,ptm
0,loc_intercept,kernel_02,NA,NA,NA,NA,NA,dummy-0ega62af,ptm
0,trafo0_latent,kernel_00,1,divergent transition,warmup,111,0.00555,dummy-0el8qf5z,ptm
0,trafo0_latent,kernel_00,1,divergent transition,posterior,454,0.01134999999999999,dummy-0el8qf5z,ptm
0,trafo0_scale_square_transformed,kernel_00,1,divergent transition,warmup,111,0.00555,dummy-0el8qf5z,ptm
0,trafo0_scale_square_transformed,kernel_00,1,divergent transition,posterior,454,0.01134999999999999,dummy-0el8qf5z,ptm
0,scale_intercept,kernel_01,NA,NA,NA,NA,NA,dummy-0el8qf5z,ptm
0,loc_intercept,kernel_02,NA,NA,NA,NA,NA,dummy-0el8qf5z,ptm
0,trafo0_latent,kernel_00,1,divergent transition,warmup,51,0.00255,dummy-0etpm1gi,ptm
0,trafo0_latent,kernel_00,1,divergent transition,posterior,60,0.0015,dummy-0etpm1gi,ptm
0,trafo0_latent,kernel_00,2,maximum tree depth,warmup,30,0.0015,dummy-0etpm1gi,ptm
0,trafo0_latent,kernel_00,2,maximum tree depth,posterior,0,0,dummy-0etpm1gi,ptm
0,trafo0_scale_square_transformed,kernel_00,1,divergent transition,warmup,51,0.00255,dummy-0etpm1gi,ptm
0,trafo0_scale_square_transformed,kernel_00,1,divergent transition,posterior,60,0.0015,dummy-0etpm1gi,ptm
0,trafo0_scale_square_transformed,kernel_00,2,maximum tree depth,warmup,30,0.0015,dummy-0etpm1gi,ptm
0,trafo0_scale_square_transformed,kernel_00,2,maximum tree depth,posterior,0,0,dummy-0etpm1gi,ptm
0,scale_intercept,kernel_01,NA,NA,NA,NA,NA,dummy-0etpm1gi,ptm
0,loc_intercept,kernel_02,NA,NA,NA,NA,NA,dummy-0etpm1gi,ptm
0,trafo0_latent,kernel_00,1,divergent transition,warmup,61,0.00305,dummy-0f9r7ize,ptm
0,trafo0_latent,kernel_00,1,divergent transition,posterior,12,3e-4,dummy-0f9r7ize,ptm
0,trafo0_latent,kernel_00,2,maximum tree depth,warmup,11,5.5e-4,dummy-0f9r7ize,ptm
0,trafo0_latent,kernel_00,2,maximum tree depth,posterior,0,0,dummy-0f9r7ize,ptm
0,trafo0_scale_square_transformed,kernel_00,1,divergent transition,warmup,61,0.00305,dummy-0f9r7ize,ptm
0,trafo0_scale_square_transformed,kernel_00,1,divergent transition,posterior,12,3e-4,dummy-0f9r7ize,ptm
0,trafo0_scale_square_transformed,kernel_00,2,maximum tree depth,warmup,11,5.5e-4,dummy-0f9r7ize,ptm
0,trafo0_scale_square_transformed,kernel_00,2,maximum tree depth,posterior,0,0,dummy-0f9r7ize,ptm
0,scale_intercept,kernel_01,NA,NA,NA,NA,NA,dummy-0f9r7ize,ptm
0,loc_intercept,kernel_02,NA,NA,NA,NA,NA,dummy-0f9r7ize,ptm
0,trafo0_latent,kernel_00,1,divergent transition,warmup,81,0.00405,dummy-0g836r9c,ptm
0,trafo0_latent,kernel_00,1,divergent transition,posterior,1080,0.02699999999999999,dummy-0g836r9c,ptm
0,trafo0_latent,kernel_00,2,maximum tree depth,warmup,1,5e-5,dummy-0g836r9c,ptm
0,trafo0_latent,kernel_00,2,maximum tree depth,posterior,0,0,dummy-0g836r9c,ptm
0,trafo0_scale_square_transformed,kernel_00,1,divergent transition,warmup,81,0.00405,dummy-0g836r9c,ptm
0,trafo0_scale_square_transformed,kernel_00,1,divergent transition,posterior,1080,0.02699999999999999,dummy-0g836r9c,ptm
0,trafo0_scale_square_transformed,kernel_00,2,maximum tree depth,warmup,1,5e-5,dummy-0g836r9c,ptm
0,trafo0_scale_square_transformed,kernel_00,2,maximum tree depth,posterior,0,0,dummy-0g836r9c,ptm
0,scale_intercept,kernel_01,NA,NA,NA,NA,NA,dummy-0g836r9c,ptm
0,loc_intercept,kernel_02,NA,NA,NA,NA,NA,dummy-0g836r9c,ptm
0,trafo0_latent,kernel_00,1,divergent transition,warmup,34,0.0017,dummy-0gkvn4to,ptm
0,trafo0_latent,kernel_00,1,divergent transition,posterior,4,1e-4,dummy-0gkvn4to,ptm
0,trafo0_latent,kernel_00,2,maximum tree depth,warmup,3,1.5e-4,dummy-0gkvn4to,ptm
0,trafo0_latent,kernel_00,2,maximum tree depth,posterior,0,0,dummy-0gkvn4to,ptm
0,trafo0_scale_square_transformed,kernel_00,1,divergent transition,warmup,34,0.0017,dummy-0gkvn4to,ptm
0,trafo0_scale_square_transformed,kernel_00,1,divergent transition,posterior,4,1e-4,dummy-0gkvn4to,ptm
0,trafo0_scale_square_transformed,kernel_00,2,maximum tree depth,warmup,3,1.5e-4,dummy-0gkvn4to,ptm
0,trafo0_scale_square_transformed,kernel_00,2,maximum tree depth,posterior,0,0,dummy-0gkvn4to,ptm
0,scale_intercept,kernel_01,NA,NA,NA,NA,NA,dummy-0gkvn4to,ptm
0,loc_intercept,kernel_02,NA,NA,NA,NA,NA,dummy-0gkvn4to,ptm
0,trafo0_latent,kernel_00,1,divergent transition,warmup,82,0.00409999999999999,dummy-0hrk51jh,ptm
0,trafo0_latent,kernel_00,1,divergent transition,posterior,101,0.002525,dummy-0hrk51jh,ptm
0,trafo0_latent,kernel_00,2,maximum tree depth,warmup,1159,0.05795,dummy-0hrk51jh,ptm
0,trafo0_latent,kernel_00,2,maximum tree depth,posterior,0,0,dummy-0hrk51jh,ptm
0,trafo0_scale_square_transformed,kernel_00,1,divergent transition,warmup,82,0.00409999999999999,dummy-0hrk51jh,ptm
0,trafo0_scale_square_transformed,kernel_00,1,divergent transition,posterior,101,0.002525,dummy-0hrk51jh,ptm
0,trafo0_scale_square_transformed,kernel_00,2,maximum tree depth,warmup,1159,0.05795,dummy-0hrk51jh,ptm
0,trafo0_scale_square_transformed,kernel_00,2,maximum tree depth,posterior,0,0,dummy-0hrk51jh,ptm
0,scale_intercept,kernel_01,NA,NA,NA,NA,NA,dummy-0hrk51jh,ptm
0,loc_intercept,kernel_02,NA,NA,NA,NA,NA,dummy-0hrk51jh,ptm
0,trafo0_latent,kernel_00,1,divergent transition,warmup,42,0.0021,dummy-0j6tgt6n,ptm
0,trafo0_latent,kernel_00,1,divergent transition,posterior,21,5.25e-4,dummy-0j6tgt6n,ptm
0,trafo0_latent,kernel_00,2,maximum tree depth,warmup,10,5e-4,dummy-0j6tgt6n,ptm
0,trafo0_latent,kernel_00,2,maximum tree depth,posterior,0,0,dummy-0j6tgt6n,ptm
0,trafo0_scale_square_transformed,kernel_00,1,divergent transition,warmup,42,0.0021,dummy-0j6tgt6n,ptm
0,trafo0_scale_square_transformed,kernel_00,1,divergent transition,posterior,21,5.25e-4,dummy-0j6tgt6n,ptm
0,trafo0_scale_square_transformed,kernel_00,2,maximum tree depth,warmup,10,5e-4,dummy-0j6tgt6n,ptm
0,trafo0_scale_square_transformed,kernel_00,2,maximum tree depth,posterior,0,0,dummy-0j6tgt6n,ptm
0,scale_intercept,kernel_01,NA,NA,NA,NA,NA,dummy-0j6tgt6n,ptm
0,loc_intercept,kernel_02,NA,NA,NA,NA,NA,dummy-0j6tgt6n,ptm
0,trafo0_latent,kernel_00,1,divergent transition,warmup,95,0.00475,dummy-0jlldyvh,ptm
0,trafo0_latent,kernel_00,1,divergent transition,posterior,1121,0.028025,dummy-0jlldyvh,ptm
0,trafo0_latent,kernel_00,2,maximum tree depth,warmup,16,7.9999999999999e-4,dummy-0jlldyvh,ptm
0,trafo0_latent,kernel_00,2,maximum tree depth,posterior,0,0,dummy-0jlldyvh,ptm
0,trafo0_scale_square_transformed,kernel_00,1,divergent transition,warmup,95,0.00475,dummy-0jlldyvh,ptm
0,trafo0_scale_square_transformed,kernel_00,1,divergent transition,posterior,1121,0.028025,dummy-0jlldyvh,ptm
0,trafo0_scale_square_transformed,kernel_00,2,maximum tree depth,warmup,16,7.9999999999999e-4,dummy-0jlldyvh,ptm
0,trafo0_scale_square_transformed,kernel_00,2,maximum tree depth,posterior,0,0,dummy-0jlldyvh,ptm
0,scale_intercept,kernel_01,NA,NA,NA,NA,NA,dummy-0jlldyvh,ptm
0,loc_intercept,kernel_02,NA,NA,NA,NA,NA,dummy-0jlldyvh,ptm
0,trafo0_latent,kernel_00,1,divergent transition,warmup,37,0.00184999999999999,dummy-0jronrpo,ptm
0,trafo0_latent,kernel_00,1,divergent transition,posterior,10,2.5e-4,dummy-0jronrpo,ptm
0,trafo0_latent,kernel_00,2,maximum tree depth,warmup,12,6e-4,dummy-0jronrpo,ptm
0,trafo0_latent,kernel_00,2,maximum tree depth,posterior,0,0,dummy-0jronrpo,ptm
0,trafo0_scale_square_transformed,kernel_00,1,divergent transition,warmup,37,0.00184999999999999,dummy-0jronrpo,ptm
0,trafo0_scale_square_transformed,kernel_00,1,divergent transition,posterior,10,2.5e-4,dummy-0jronrpo,ptm
0,trafo0_scale_square_transformed,kernel_00,2,maximum tree depth,warmup,12,6e-4,dummy-0jronrpo,ptm
0,trafo0_scale_square_transformed,kernel_00,2,maximum tree depth,posterior,0,0,dummy-0jronrpo,ptm
0,scale_intercept,kernel_01,NA,NA,NA,NA,NA,dummy-0jronrpo,ptm
0,loc_intercept,kernel_02,NA,NA,NA,NA,NA,dummy-0jronrpo,ptm
0,trafo0_latent,kernel_00,1,divergent transition,warmup,65,0.00325,dummy-0k3xpr8w,ptm
0,trafo0_latent,kernel_00,1,divergent transition,posterior,107,0.002675,dummy-0k3xpr8w,ptm
0,trafo0_latent,kernel_00,2,maximum tree depth,warmup,7,3.5e-4,dummy-0k3xpr8w,ptm
0,trafo0_latent,kernel_00,2,maximum tree depth,posterior,0,0,dummy-0k3xpr8w,ptm
0,trafo0_scale_square_transformed,kernel_00,1,divergent transition,warmup,65,0.00325,dummy-0k3xpr8w,ptm
0,trafo0_scale_square_transformed,kernel_00,1,divergent transition,posterior,107,0.002675,dummy-0k3xpr8w,ptm
0,trafo0_scale_square_transformed,kernel_00,2,maximum tree depth,warmup,7,3.5e-4,dummy-0k3xpr8w,ptm
0,trafo0_scale_square_transformed,kernel_00,2,maximum tree depth,posterior,0,0,dummy-0k3xpr8w,ptm
0,scale_intercept,kernel_01,NA,NA,NA,NA,NA,dummy-0k3xpr8w,ptm
0,loc_intercept,kernel_02,NA,NA,NA,NA,NA,dummy-0k3xpr8w,ptm
0,trafo0_latent,kernel_00,1,divergent transition,warmup,84,0.0042,dummy-0km4oamx,ptm
0,trafo0_latent,kernel_00,1,divergent transition,posterior,3,7.5e-5,dummy-0km4oamx,ptm
0,trafo0_latent,kernel_00,2,maximum tree depth,warmup,14,7e-4,dummy-0km4oamx,ptm
0,trafo0_latent,kernel_00,2,maximum tree depth,posterior,0,0,dummy-0km4oamx,ptm
0,trafo0_scale_square_transformed,kernel_00,1,divergent transition,warmup,84,0.0042,dummy-0km4oamx,ptm
0,trafo0_scale_square_transformed,kernel_00,1,divergent transition,posterior,3,7.5e-5,dummy-0km4oamx,ptm
0,trafo0_scale_square_transformed,kernel_00,2,maximum tree depth,warmup,14,7e-4,dummy-0km4oamx,ptm
0,trafo0_scale_square_transformed,kernel_00,2,maximum tree depth,posterior,0,0,dummy-0km4oamx,ptm
0,scale_intercept,kernel_01,NA,NA,NA,NA,NA,dummy-0km4oamx,ptm
0,loc_intercept,kernel_02,NA,NA,NA,NA,NA,dummy-0km4oamx,ptm
0,trafo0_latent,kernel_00,1,divergent transition,warmup,76,0.0038,dummy-0ko7ft9r,ptm
0,trafo0_latent,kernel_00,1,divergent transition,posterior,445,0.011125,dummy-0ko7ft9r,ptm
0,trafo0_latent,kernel_00,2,maximum tree depth,warmup,3,1.5e-4,dummy-0ko7ft9r,ptm
0,trafo0_latent,kernel_00,2,maximum tree depth,posterior,0,0,dummy-0ko7ft9r,ptm
0,trafo0_scale_square_transformed,kernel_00,1,divergent transition,warmup,76,0.0038,dummy-0ko7ft9r,ptm
0,trafo0_scale_square_transformed,kernel_00,1,divergent transition,posterior,445,0.011125,dummy-0ko7ft9r,ptm
0,trafo0_scale_square_transformed,kernel_00,2,maximum tree depth,warmup,3,1.5e-4,dummy-0ko7ft9r,ptm
0,trafo0_scale_square_transformed,kernel_00,2,maximum tree depth,posterior,0,0,dummy-0ko7ft9r,ptm
0,scale_intercept,kernel_01,NA,NA,NA,NA,NA,dummy-0ko7ft9r,ptm
0,loc_intercept,kernel_02,NA,NA,NA,NA,NA,dummy-0ko7ft9r,ptm
0,trafo0_latent,kernel_00,1,divergent transition,warmup,50,0.0025,dummy-0ldvn2zu,ptm
0,trafo0_latent,kernel_00,1,divergent transition,posterior,14,3.5e-4,dummy-0ldvn2zu,ptm
0,trafo0_latent,kernel_00,2,maximum tree depth,warmup,19,9.5e-4,dummy-0ldvn2zu,ptm
0,trafo0_latent,kernel_00,2,maximum tree depth,posterior,0,0,dummy-0ldvn2zu,ptm
0,trafo0_scale_square_transformed,kernel_00,1,divergent transition,warmup,50,0.0025,dummy-0ldvn2zu,ptm
0,trafo0_scale_square_transformed,kernel_00,1,divergent transition,posterior,14,3.5e-4,dummy-0ldvn2zu,ptm
0,trafo0_scale_square_transformed,kernel_00,2,maximum tree depth,warmup,19,9.5e-4,dummy-0ldvn2zu,ptm
0,trafo0_scale_square_transformed,kernel_00,2,maximum tree depth,posterior,0,0,dummy-0ldvn2zu,ptm
0,scale_intercept,kernel_01,NA,NA,NA,NA,NA,dummy-0ldvn2zu,ptm
0,loc_intercept,kernel_02,NA,NA,NA,NA,NA,dummy-0ldvn2zu,ptm
0,trafo0_latent,kernel_00,1,divergent transition,warmup,48,0.0024,dummy-0m1g7ab6,ptm
0,trafo0_latent,kernel_00,1,divergent transition,posterior,11,2.75e-4,dummy-0m1g7ab6,ptm
0,trafo0_latent,kernel_00,2,maximum tree depth,warmup,13,6.5e-4,dummy-0m1g7ab6,ptm
0,trafo0_latent,kernel_00,2,maximum tree depth,posterior,0,0,dummy-0m1g7ab6,ptm
0,trafo0_scale_square_transformed,kernel_00,1,divergent transition,warmup,48,0.0024,dummy-0m1g7ab6,ptm
0,trafo0_scale_square_transformed,kernel_00,1,divergent transition,posterior,11,2.75e-4,dummy-0m1g7ab6,ptm
0,trafo0_scale_square_transformed,kernel_00,2,maximum tree depth,warmup,13,6.5e-4,dummy-0m1g7ab6,ptm
0,trafo0_scale_square_transformed,kernel_00,2,maximum tree depth,posterior,0,0,dummy-0m1g7ab6,ptm
0,scale_intercept,kernel_01,NA,NA,NA,NA,NA,dummy-0m1g7ab6,ptm
0,loc_intercept,kernel_02,NA,NA,NA,NA,NA,dummy-0m1g7ab6,ptm
0,trafo0_latent,kernel_00,1,divergent transition,warmup,110,0.0055,dummy-0m8tzxkb,ptm
0,trafo0_latent,kernel_00,1,divergent transition,posterior,244,0.00609999999999999,dummy-0m8tzxkb,ptm
0,trafo0_latent,kernel_00,2,maximum tree depth,warmup,4,2e-4,dummy-0m8tzxkb,ptm
0,trafo0_latent,kernel_00,2,maximum tree depth,posterior,0,0,dummy-0m8tzxkb,ptm
0,trafo0_scale_square_transformed,kernel_00,1,divergent transition,warmup,110,0.0055,dummy-0m8tzxkb,ptm
0,trafo0_scale_square_transformed,kernel_00,1,divergent transition,posterior,244,0.00609999999999999,dummy-0m8tzxkb,ptm
0,trafo0_scale_square_transformed,kernel_00,2,maximum tree depth,warmup,4,2e-4,dummy-0m8tzxkb,ptm
0,trafo0_scale_square_transformed,kernel_00,2,maximum tree depth,posterior,0,0,dummy-0m8tzxkb,ptm
0,scale_intercept,kernel_01,NA,NA,NA,NA,NA,dummy-0m8tzxkb,ptm
0,loc_intercept,kernel_02,NA,NA,NA,NA,NA,dummy-0m8tzxkb,ptm
0,trafo0_latent,kernel_00,1,divergent transition,warmup,67,0.00335,dummy-0mheghfd,ptm
0,trafo0_latent,kernel_00,1,divergent transition,posterior,130,0.00325,dummy-0mheghfd,ptm
0,trafo0_latent,kernel_00,2,maximum tree depth,warmup,9,4.5e-4,dummy-0mheghfd,ptm
0,trafo0_latent,kernel_00,2,maximum tree depth,posterior,0,0,dummy-0mheghfd,ptm
0,trafo0_scale_square_transformed,kernel_00,1,divergent transition,warmup,67,0.00335,dummy-0mheghfd,ptm
0,trafo0_scale_square_transformed,kernel_00,1,divergent transition,posterior,130,0.00325,dummy-0mheghfd,ptm
0,trafo0_scale_square_transformed,kernel_00,2,maximum tree depth,warmup,9,4.5e-4,dummy-0mheghfd,ptm
0,trafo0_scale_square_transformed,kernel_00,2,maximum tree depth,posterior,0,0,dummy-0mheghfd,ptm
0,scale_intercept,kernel_01,NA,NA,NA,NA,NA,dummy-0mheghfd,ptm
0,loc_intercept,kernel_02,NA,NA,NA,NA,NA,dummy-0mheghfd,ptm
0,trafo0_latent,kernel_00,1,divergent transition,warmup,43,0.00215,dummy-0mo871oo,ptm
0,trafo0_latent,kernel_00,1,divergent transition,posterior,19,4.75e-4,dummy-0mo871oo,ptm
0,trafo0_latent,kernel_00,2,maximum tree depth,warmup,13,6.5e-4,dummy-0mo871oo,ptm
0,trafo0_latent,kernel_00,2,maximum tree depth,posterior,0,0,dummy-0mo871oo,ptm
0,trafo0_scale_square_transformed,kernel_00,1,divergent transition,warmup,43,0.00215,dummy-0mo871oo,ptm
0,trafo0_scale_square_transformed,kernel_00,1,divergent transition,posterior,19,4.75e-4,dummy-0mo871oo,ptm
0,trafo0_scale_square_transformed,kernel_00,2,maximum tree depth,warmup,13,6.5e-4,dummy-0mo871oo,ptm
0,trafo0_scale_square_transformed,kernel_00,2,maximum tree depth,posterior,0,0,dummy-0mo871oo,ptm
0,scale_intercept,kernel_01,NA,NA,NA,NA,NA,dummy-0mo871oo,ptm
0,loc_intercept,kernel_02,NA,NA,NA,NA,NA,dummy-0mo871oo,ptm
0,trafo0_latent,kernel_00,1,divergent transition,warmup,89,0.00445,dummy-0npsoist,ptm
0,trafo0_latent,kernel_00,1,divergent transition,posterior,280,0.007,dummy-0npsoist,ptm
0,trafo0_latent,kernel_00,2,maximum tree depth,warmup,48,0.0024,dummy-0npsoist,ptm
0,trafo0_latent,kernel_00,2,maximum tree depth,posterior,1,2.5e-5,dummy-0npsoist,ptm
0,trafo0_scale_square_transformed,kernel_00,1,divergent transition,warmup,89,0.00445,dummy-0npsoist,ptm
0,trafo0_scale_square_transformed,kernel_00,1,divergent transition,posterior,280,0.007,dummy-0npsoist,ptm
0,trafo0_scale_square_transformed,kernel_00,2,maximum tree depth,warmup,48,0.0024,dummy-0npsoist,ptm
0,trafo0_scale_square_transformed,kernel_00,2,maximum tree depth,posterior,1,2.5e-5,dummy-0npsoist,ptm
0,scale_intercept,kernel_01,NA,NA,NA,NA,NA,dummy-0npsoist,ptm
0,loc_intercept,kernel_02,NA,NA,NA,NA,NA,dummy-0npsoist,ptm
0,trafo0_latent,kernel_00,1,divergent transition,warmup,30,0.0015,dummy-0o1z3gta,ptm
0,trafo0_latent,kernel_00,1,divergent transition,posterior,0,0,dummy-0o1z3gta,ptm
0,trafo0_latent,kernel_00,2,maximum tree depth,warmup,52,0.0026,dummy-0o1z3gta,ptm
0,trafo0_latent,kernel_00,2,maximum tree depth,posterior,0,0,dummy-0o1z3gta,ptm
0,trafo0_scale_square_transformed,kernel_00,1,divergent transition,warmup,30,0.0015,dummy-0o1z3gta,ptm
0,trafo0_scale_square_transformed,kernel_00,1,divergent transition,posterior,0,0,dummy-0o1z3gta,ptm
0,trafo0_scale_square_transformed,kernel_00,2,maximum tree depth,warmup,52,0.0026,dummy-0o1z3gta,ptm
0,trafo0_scale_square_transformed,kernel_00,2,maximum tree depth,posterior,0,0,dummy-0o1z3gta,ptm
0,scale_intercept,kernel_01,NA,NA,NA,NA,NA,dummy-0o1z3gta,ptm
0,loc_intercept,kernel_02,NA,NA,NA,NA,NA,dummy-0o1z3gta,ptm
0,trafo0_latent,kernel_00,1,divergent transition,warmup,56,0.0028,dummy-0o46wrg9,ptm
0,trafo0_latent,kernel_00,1,divergent transition,posterior,30,7.4999999999999e-4,dummy-0o46wrg9,ptm
0,trafo0_latent,kernel_00,2,maximum tree depth,warmup,18,9e-4,dummy-0o46wrg9,ptm
0,trafo0_latent,kernel_00,2,maximum tree depth,posterior,0,0,dummy-0o46wrg9,ptm
0,trafo0_scale_square_transformed,kernel_00,1,divergent transition,warmup,56,0.0028,dummy-0o46wrg9,ptm
0,trafo0_scale_square_transformed,kernel_00,1,divergent transition,posterior,30,7.4999999999999e-4,dummy-0o46wrg9,ptm
0,trafo0_scale_square_transformed,kernel_00,2,maximum tree depth,warmup,18,9e-4,dummy-0o46wrg9,ptm
0,trafo0_scale_square_transformed,kernel_00,2,maximum tree depth,posterior,0,0,dummy-0o46wrg9,ptm
0,scale_intercept,kernel_01,NA,NA,NA,NA,NA,dummy-0o46wrg9,ptm
0,loc_intercept,kernel_02,NA,NA,NA,NA,NA,dummy-0o46wrg9,ptm
0,trafo0_latent,kernel_00,1,divergent transition,warmup,52,0.0026,dummy-0ooknuhn,ptm
0,trafo0_latent,kernel_00,1,divergent transition,posterior,4,1e-4,dummy-0ooknuhn,ptm
0,trafo0_latent,kernel_00,2,maximum tree depth,warmup,5,2.5e-4,dummy-0ooknuhn,ptm
0,trafo0_latent,kernel_00,2,maximum tree depth,posterior,0,0,dummy-0ooknuhn,ptm
0,trafo0_scale_square_transformed,kernel_00,1,divergent transition,warmup,52,0.0026,dummy-0ooknuhn,ptm
0,trafo0_scale_square_transformed,kernel_00,1,divergent transition,posterior,4,1e-4,dummy-0ooknuhn,ptm
0,trafo0_scale_square_transformed,kernel_00,2,maximum tree depth,warmup,5,2.5e-4,dummy-0ooknuhn,ptm
0,trafo0_scale_square_transformed,kernel_00,2,maximum tree depth,posterior,0,0,dummy-0ooknuhn,ptm
0,scale_intercept,kernel_01,NA,NA,NA,NA,NA,dummy-0ooknuhn,ptm
0,loc_intercept,kernel_02,NA,NA,NA,NA,NA,dummy-0ooknuhn,ptm
0,trafo0_latent,kernel_00,1,divergent transition,warmup,51,0.00254999999999999,dummy-0oxxhmj6,ptm
0,trafo0_latent,kernel_00,1,divergent transition,posterior,80,0.002,dummy-0oxxhmj6,ptm
0,trafo0_latent,kernel_00,2,maximum tree depth,warmup,6,3e-4,dummy-0oxxhmj6,ptm
0,trafo0_latent,kernel_00,2,maximum tree depth,posterior,0,0,dummy-0oxxhmj6,ptm
0,trafo0_scale_square_transformed,kernel_00,1,divergent transition,warmup,51,0.00254999999999999,dummy-0oxxhmj6,ptm
0,trafo0_scale_square_transformed,kernel_00,1,divergent transition,posterior,80,0.002,dummy-0oxxhmj6,ptm
0,trafo0_scale_square_transformed,kernel_00,2,maximum tree depth,warmup,6,3e-4,dummy-0oxxhmj6,ptm
0,trafo0_scale_square_transformed,kernel_00,2,maximum tree depth,posterior,0,0,dummy-0oxxhmj6,ptm
0,scale_intercept,kernel_01,NA,NA,NA,NA,NA,dummy-0oxxhmj6,ptm
0,loc_intercept,kernel_02,NA,NA,NA,NA,NA,dummy-0oxxhmj6,ptm
0,trafo0_latent,kernel_00,1,divergent transition,warmup,93,0.00465,dummy-0p88pc2o,ptm
0,trafo0_latent,kernel_00,1,divergent transition,posterior,231,0.005775,dummy-0p88pc2o,ptm
0,trafo0_latent,kernel_00,2,maximum tree depth,warmup,39,0.00195,dummy-0p88pc2o,ptm
0,trafo0_latent,kernel_00,2,maximum tree depth,posterior,1,2.5e-5,dummy-0p88pc2o,ptm
0,trafo0_scale_square_transformed,kernel_00,1,divergent transition,warmup,93,0.00465,dummy-0p88pc2o,ptm
0,trafo0_scale_square_transformed,kernel_00,1,divergent transition,posterior,231,0.005775,dummy-0p88pc2o,ptm
0,trafo0_scale_square_transformed,kernel_00,2,maximum tree depth,warmup,39,0.00195,dummy-0p88pc2o,ptm
0,trafo0_scale_square_transformed,kernel_00,2,maximum tree depth,posterior,1,2.5e-5,dummy-0p88pc2o,ptm
0,scale_intercept,kernel_01,NA,NA,NA,NA,NA,dummy-0p88pc2o,ptm
0,loc_intercept,kernel_02,NA,NA,NA,NA,NA,dummy-0p88pc2o,ptm
0,trafo0_latent,kernel_00,1,divergent transition,warmup,34,0.0017,dummy-0plx0cq0,ptm
0,trafo0_latent,kernel_00,1,divergent transition,posterior,0,0,dummy-0plx0cq0,ptm
0,trafo0_latent,kernel_00,2,maximum tree depth,warmup,68,0.0034,dummy-0plx0cq0,ptm
0,trafo0_latent,kernel_00,2,maximum tree depth,posterior,0,0,dummy-0plx0cq0,ptm
0,trafo0_scale_square_transformed,kernel_00,1,divergent transition,warmup,34,0.0017,dummy-0plx0cq0,ptm
0,trafo0_scale_square_transformed,kernel_00,1,divergent transition,posterior,0,0,dummy-0plx0cq0,ptm
0,trafo0_scale_square_transformed,kernel_00,2,maximum tree depth,warmup,68,0.0034,dummy-0plx0cq0,ptm
0,trafo0_scale_square_transformed,kernel_00,2,maximum tree depth,posterior,0,0,dummy-0plx0cq0,ptm
0,scale_intercept,kernel_01,NA,NA,NA,NA,NA,dummy-0plx0cq0,ptm
0,loc_intercept,kernel_02,NA,NA,NA,NA,NA,dummy-0plx0cq0,ptm
0,trafo0_latent,kernel_00,1,divergent transition,warmup,63,0.00315,dummy-0qkzb4xb,ptm
